codigo_br,desc_item,codigo_pdm,desc_pdm,numeroCaracteristica,nomeCaracteristica,nomeValorCaracteristica,siglaUnidadeMedida
605560,"605560 - Zircônio Hidratado, Composição:Ciclossilicato Sódico, Concentração:10 G, Forma Farmacêutica:Pó Para Suspensão Oral",30098,Zircônio Hidratado,1,Composição,Ciclossilicato Sódico,NA
605560,"605560 - Zircônio Hidratado, Composição:Ciclossilicato Sódico, Concentração:10 G, Forma Farmacêutica:Pó Para Suspensão Oral",30098,Zircônio Hidratado,2,Concentração,10,G
605560,"605560 - Zircônio Hidratado, Composição:Ciclossilicato Sódico, Concentração:10 G, Forma Farmacêutica:Pó Para Suspensão Oral",30098,Zircônio Hidratado,3,Forma Farmacêutica,Pó Para Suspensão Oral,NA
605559,"605559 - Zircônio Hidratado, Composição:Ciclossilicato Sódico, Concentração:5 G, Forma Farmacêutica:Pó Para Suspensão Oral",30098,Zircônio Hidratado,1,Composição,Ciclossilicato Sódico,NA
605559,"605559 - Zircônio Hidratado, Composição:Ciclossilicato Sódico, Concentração:5 G, Forma Farmacêutica:Pó Para Suspensão Oral",30098,Zircônio Hidratado,2,Concentração,5,G
605559,"605559 - Zircônio Hidratado, Composição:Ciclossilicato Sódico, Concentração:5 G, Forma Farmacêutica:Pó Para Suspensão Oral",30098,Zircônio Hidratado,3,Forma Farmacêutica,Pó Para Suspensão Oral,NA
616532,"616532 - Pegcetacoplana, Concentração:150 MG/ML, Forma Farmacêutica:Injetável",30083,Pegcetacoplana,2,Concentração,150,MG/ML
616532,"616532 - Pegcetacoplana, Concentração:150 MG/ML, Forma Farmacêutica:Injetável",30083,Pegcetacoplana,3,Forma Farmacêutica,Injetável,NA
604283,"604283 - Pegcetacoplana, Concentração:54 MG/ML, Forma Farmacêutica:Injetável",30083,Pegcetacoplana,2,Concentração,54,MG/ML
604283,"604283 - Pegcetacoplana, Concentração:54 MG/ML, Forma Farmacêutica:Injetável",30083,Pegcetacoplana,3,Forma Farmacêutica,Injetável,NA
605417,"605417 - Ácido Fumárico, Composição:Siponimode, Concentração:2 MG",30097,Ácido Fumárico,1,Composição,Siponimode,NA
605417,"605417 - Ácido Fumárico, Composição:Siponimode, Concentração:2 MG",30097,Ácido Fumárico,2,Concentração,2,MG
605416,"605416 - Ácido Fumárico, Composição:Siponimode, Concentração:0,25 MG",30097,Ácido Fumárico,1,Composição,Siponimode,NA
605416,"605416 - Ácido Fumárico, Composição:Siponimode, Concentração:0,25 MG",30097,Ácido Fumárico,2,Concentração,"0,25",MG
606370,"606370 - Safinamida, Concentração:100 MG",30099,Safinamida,2,Concentração,100,MG
606368,"606368 - Safinamida, Concentração:50 MG",30099,Safinamida,2,Concentração,50,MG
606824,"606824 - Tezepelumabe, Concentração:110 MG/ML, Forma Farmacêutica:Solução Injetável, Características Adicionais:Seringa Preenchida",30101,Tezepelumabe,1,Concentração,110,MG/ML
606824,"606824 - Tezepelumabe, Concentração:110 MG/ML, Forma Farmacêutica:Solução Injetável, Características Adicionais:Seringa Preenchida",30101,Tezepelumabe,2,Forma Farmacêutica,Solução Injetável,NA
606824,"606824 - Tezepelumabe, Concentração:110 MG/ML, Forma Farmacêutica:Solução Injetável, Características Adicionais:Seringa Preenchida",30101,Tezepelumabe,3,Características Adicionais,Seringa Preenchida,NA
606837,"606837 - Vutrisirana, Concentração:50 MG/ML, Forma Farmacêutica:Solução Injetável",30103,Vutrisirana,2,Concentração,50,MG/ML
606837,"606837 - Vutrisirana, Concentração:50 MG/ML, Forma Farmacêutica:Solução Injetável",30103,Vutrisirana,3,Forma Farmacêutica,Solução Injetável,NA
606840,"606840 - Lactitol, Concentração:667 MG/ML, Forma Farmacêutica:Xarope",30104,Lactitol,2,Concentração,667,MG/ML
606840,"606840 - Lactitol, Concentração:667 MG/ML, Forma Farmacêutica:Xarope",30104,Lactitol,3,Forma Farmacêutica,Xarope,NA
607404,"607404 - Delafloxacino, Concentração:300 MG, Forma Farmacêutica:Pó Liofilizado P/ Injetável + Diluente",30111,Delafloxacino,2,Concentração,300,MG
607404,"607404 - Delafloxacino, Concentração:300 MG, Forma Farmacêutica:Pó Liofilizado P/ Injetável + Diluente",30111,Delafloxacino,3,Forma Farmacêutica,Pó Liofilizado P/ Injetável + Diluente,NA
607575,"607575 - Anifrolumabe, Concentração:150 MG/ML, Forma Farmacêutica:Injetável",30112,Anifrolumabe,1,Concentração,150,MG/ML
607575,"607575 - Anifrolumabe, Concentração:150 MG/ML, Forma Farmacêutica:Injetável",30112,Anifrolumabe,2,Forma Farmacêutica,Injetável,NA
607578,"607578 - Eletriptana, Concentração:80 MG",30113,Eletriptana,1,Concentração,80,MG
607577,"607577 - Eletriptana, Concentração:40 MG",30113,Eletriptana,1,Concentração,40,MG
607576,"607576 - Eletriptana, Concentração:20 MG",30113,Eletriptana,1,Concentração,20,MG
607651,"607651 - Somatrogona, Concentração:50 MG/ML, Forma Farmacêutica:Injetável, Características Adicionais:C/ Caneta Aplicadora",30114,Somatrogona,1,Concentração,50,MG/ML
607651,"607651 - Somatrogona, Concentração:50 MG/ML, Forma Farmacêutica:Injetável, Características Adicionais:C/ Caneta Aplicadora",30114,Somatrogona,2,Forma Farmacêutica,Injetável,NA
607651,"607651 - Somatrogona, Concentração:50 MG/ML, Forma Farmacêutica:Injetável, Características Adicionais:C/ Caneta Aplicadora",30114,Somatrogona,3,Características Adicionais,C/ Caneta Aplicadora,NA
607650,"607650 - Somatrogona, Concentração:20 MG/ML, Forma Farmacêutica:Injetável, Características Adicionais:C/ Caneta Aplicadora",30114,Somatrogona,1,Concentração,20,MG/ML
607650,"607650 - Somatrogona, Concentração:20 MG/ML, Forma Farmacêutica:Injetável, Características Adicionais:C/ Caneta Aplicadora",30114,Somatrogona,2,Forma Farmacêutica,Injetável,NA
607650,"607650 - Somatrogona, Concentração:20 MG/ML, Forma Farmacêutica:Injetável, Características Adicionais:C/ Caneta Aplicadora",30114,Somatrogona,3,Características Adicionais,C/ Caneta Aplicadora,NA
608081,"608081 - Finerenona, Concentração:20 MG",30117,Finerenona,1,Concentração,20,MG
608079,"608079 - Finerenona, Concentração:10 MG",30117,Finerenona,1,Concentração,10,MG
607990,"607990 - Mavacanteno, Concentração:15 MG",30115,Mavacanteno,1,Concentração,15,MG
607989,"607989 - Mavacanteno, Concentração:10 MG",30115,Mavacanteno,1,Concentração,10,MG
607988,"607988 - Mavacanteno, Concentração:5 MG",30115,Mavacanteno,1,Concentração,5,MG
607987,"607987 - Mavacanteno, Concentração:2,5 MG",30115,Mavacanteno,1,Concentração,"2,5",MG
607992,"607992 - Inebilizumabe, Concentração:10 MG/ML, Forma Farmacêutica:Injetável",30116,Inebilizumabe,1,Concentração,10,MG/ML
607992,"607992 - Inebilizumabe, Concentração:10 MG/ML, Forma Farmacêutica:Injetável",30116,Inebilizumabe,2,Forma Farmacêutica,Injetável,NA
618564,"618564 - Heparina Sódica, Concentração:100 UI/ML, Forma Farmaceutica:Solução Injetável, Característica Adicional:Formulação Especialmente Manipulada",8200,Heparina Sódica,7,Concentração,100,UI/ML
618564,"618564 - Heparina Sódica, Concentração:100 UI/ML, Forma Farmaceutica:Solução Injetável, Característica Adicional:Formulação Especialmente Manipulada",8200,Heparina Sódica,8,Forma Farmaceutica,Solução Injetável,NA
618564,"618564 - Heparina Sódica, Concentração:100 UI/ML, Forma Farmaceutica:Solução Injetável, Característica Adicional:Formulação Especialmente Manipulada",8200,Heparina Sódica,9,Característica Adicional,Formulação Especialmente Manipulada,NA
607655,"607655 - Heparina Sódica, Concentração:100 UI/ML, Forma Farmaceutica:Solução P/ Infusão",8200,Heparina Sódica,7,Concentração,100,UI/ML
607655,"607655 - Heparina Sódica, Concentração:100 UI/ML, Forma Farmaceutica:Solução P/ Infusão",8200,Heparina Sódica,8,Forma Farmaceutica,Solução P/ Infusão,NA
448983,"448983 - Heparina Sódica, Concentração:20.000 UI/ML, Forma Farmaceutica:Solução Injetável",8200,Heparina Sódica,7,Concentração,20.000,UI/ML
448983,"448983 - Heparina Sódica, Concentração:20.000 UI/ML, Forma Farmaceutica:Solução Injetável",8200,Heparina Sódica,8,Forma Farmaceutica,Solução Injetável,NA
420469,"420469 - Heparina Sódica, Composição:Associada Ao Nicotinato De Benzila, Concentração:50 U + 2 MG/G, Forma Farmaceutica:Pomada",8200,Heparina Sódica,6,Composição,Associada Ao Nicotinato De Benzila,NA
420469,"420469 - Heparina Sódica, Composição:Associada Ao Nicotinato De Benzila, Concentração:50 U + 2 MG/G, Forma Farmaceutica:Pomada",8200,Heparina Sódica,7,Concentração,50 U + 2,MG/G
420469,"420469 - Heparina Sódica, Composição:Associada Ao Nicotinato De Benzila, Concentração:50 U + 2 MG/G, Forma Farmaceutica:Pomada",8200,Heparina Sódica,8,Forma Farmaceutica,Pomada,NA
342739,"342739 - Heparina Sódica, Concentração:10.000 UI/ML, Forma Farmaceutica:Solução Tópica",8200,Heparina Sódica,7,Concentração,10.000,UI/ML
342739,"342739 - Heparina Sódica, Concentração:10.000 UI/ML, Forma Farmaceutica:Solução Tópica",8200,Heparina Sódica,8,Forma Farmaceutica,Solução Tópica,NA
342738,"342738 - Heparina Sódica, Concentração:5.000 UI/ML, Forma Farmaceutica:Solução Tópica",8200,Heparina Sódica,7,Concentração,5.000,UI/ML
342738,"342738 - Heparina Sódica, Concentração:5.000 UI/ML, Forma Farmaceutica:Solução Tópica",8200,Heparina Sódica,8,Forma Farmaceutica,Solução Tópica,NA
342737,"342737 - Heparina Sódica, Concentração:200 UI/G, Forma Farmaceutica:Gel",8200,Heparina Sódica,7,Concentração,200,UI/G
342737,"342737 - Heparina Sódica, Concentração:200 UI/G, Forma Farmaceutica:Gel",8200,Heparina Sódica,8,Forma Farmaceutica,Gel,NA
342734,"342734 - Heparina Sódica, Composição:Associada À Cumarina, Concentração:50 Ui + 5 MG/ML, Forma Farmaceutica:Creme",8200,Heparina Sódica,6,Composição,Associada À Cumarina,NA
342734,"342734 - Heparina Sódica, Composição:Associada À Cumarina, Concentração:50 Ui + 5 MG/ML, Forma Farmaceutica:Creme",8200,Heparina Sódica,7,Concentração,50 Ui + 5,MG/ML
342734,"342734 - Heparina Sódica, Composição:Associada À Cumarina, Concentração:50 Ui + 5 MG/ML, Forma Farmaceutica:Creme",8200,Heparina Sódica,8,Forma Farmaceutica,Creme,NA
272796,"272796 - Heparina Sódica, Dosagem:5.000ui/Ml, Indicação:Injetável",8200,Heparina Sódica,3,Dosagem,5.000ui/Ml,NA
272796,"272796 - Heparina Sódica, Dosagem:5.000ui/Ml, Indicação:Injetável",8200,Heparina Sódica,4,Indicação,Injetável,NA
608138,"608138 - Naxitamabe, Concentração:4 MG/ML, Forma Farmacêutica:Solução P/ Infusão",30119,Naxitamabe,2,Concentração,4,MG/ML
608138,"608138 - Naxitamabe, Concentração:4 MG/ML, Forma Farmacêutica:Solução P/ Infusão",30119,Naxitamabe,3,Forma Farmacêutica,Solução P/ Infusão,NA
608974,"608974 - Álcool  Benzílico, Concentração:9 MG/ML, Forma Farmacêutica:Injetável",30122,Álcool  Benzílico,2,Concentração,9,MG/ML
608974,"608974 - Álcool  Benzílico, Concentração:9 MG/ML, Forma Farmacêutica:Injetável",30122,Álcool  Benzílico,3,Forma Farmacêutica,Injetável,NA
615638,"615638 - Sacituzumabe Govitecana, Concentração:200 MG, Forma Farmacêutica:Pó Liofilizado Para Solução Injetável",30138,Sacituzumabe Govitecana,2,Concentração,200,MG
615638,"615638 - Sacituzumabe Govitecana, Concentração:200 MG, Forma Farmacêutica:Pó Liofilizado Para Solução Injetável",30138,Sacituzumabe Govitecana,3,Forma Farmacêutica,Pó Liofilizado Para Solução Injetável,NA
618991,"618991 - Tolvaptana, Concentração:15 MG",30125,Tolvaptana,2,Concentração,15,MG
609123,"609123 - Tolvaptana, Concentração:30 MG",30125,Tolvaptana,2,Concentração,30,MG
609135,"609135 - Tri-Heptanoína, Concentração:100% P/P, Forma Farmacêutica:Líquido",30126,Tri-Heptanoína,2,Concentração,100% P/P,NA
609135,"609135 - Tri-Heptanoína, Concentração:100% P/P, Forma Farmacêutica:Líquido",30126,Tri-Heptanoína,3,Forma Farmacêutica,Líquido,NA
610198,"610198 - Fenilbutirato De Sódio, Concentração:940 MG/G, Forma Farmacêutica:Granulado",30134,Fenilbutirato De Sódio,1,Concentração,940,MG/G
610198,"610198 - Fenilbutirato De Sódio, Concentração:940 MG/G, Forma Farmacêutica:Granulado",30134,Fenilbutirato De Sódio,2,Forma Farmacêutica,Granulado,NA
630434,"630434 - Pemigatinibe, Concentração:9 MG",30136,Pemigatinibe,2,Concentração,9,MG
630433,"630433 - Pemigatinibe, Concentração:4,5 MG",30136,Pemigatinibe,2,Concentração,"4,5",MG
610449,"610449 - Pemigatinibe, Concentração:13,5 MG",30136,Pemigatinibe,2,Concentração,"13,5",MG
610450,"610450 - Amifampridina, Concentração:10 MG",30137,Amifampridina,2,Concentração,10,MG
611357,"611357 - Espesolimabe, Concentração:60 MG/ML, Forma Farmacêutica:Concentrado P/ Solução P/ Diluição P/ Infusão",30139,Espesolimabe,1,Concentração,60,MG/ML
611357,"611357 - Espesolimabe, Concentração:60 MG/ML, Forma Farmacêutica:Concentrado P/ Solução P/ Diluição P/ Infusão",30139,Espesolimabe,2,Forma Farmacêutica,Concentrado P/ Solução P/ Diluição P/ Infusão,NA
611358,"611358 - Mobocertinibe, Composição:Succinato, Concentração:40 MG",30140,Mobocertinibe,1,Composição,Succinato,NA
611358,"611358 - Mobocertinibe, Composição:Succinato, Concentração:40 MG",30140,Mobocertinibe,2,Concentração,40,MG
611876,"611876 - Teclistamabe, Concentração:90 MG/ML, Forma Farmacêutica:Solução Injetável",30143,Teclistamabe,2,Concentração,90,MG/ML
611876,"611876 - Teclistamabe, Concentração:90 MG/ML, Forma Farmacêutica:Solução Injetável",30143,Teclistamabe,3,Forma Farmacêutica,Solução Injetável,NA
611875,"611875 - Teclistamabe, Concentração:10 MG/ML, Forma Farmacêutica:Solução Injetável",30143,Teclistamabe,2,Concentração,10,MG/ML
611875,"611875 - Teclistamabe, Concentração:10 MG/ML, Forma Farmacêutica:Solução Injetável",30143,Teclistamabe,3,Forma Farmacêutica,Solução Injetável,NA
612053,"612053 - Belzutifano, Concentração:40 MG",30144,Belzutifano,1,Concentração,40,MG
612063,"612063 - Tremelimumabe, Concentração:20 MG/ML, Forma Farmacêutica:Solução P/ Diluição P/ Infusão",30145,Tremelimumabe,1,Concentração,20,MG/ML
612063,"612063 - Tremelimumabe, Concentração:20 MG/ML, Forma Farmacêutica:Solução P/ Diluição P/ Infusão",30145,Tremelimumabe,2,Forma Farmacêutica,Solução P/ Diluição P/ Infusão,NA
612066,"612066 - Baloxavir Marboxila, Concentração:40 MG",30146,Baloxavir Marboxila,1,Concentração,40,MG
612065,"612065 - Baloxavir Marboxila, Concentração:20 MG",30146,Baloxavir Marboxila,1,Concentração,20,MG
612207,"612207 - Flecainida, Composição:Acetato, Concentração:100 MG",30148,Flecainida,1,Composição,Acetato,NA
612207,"612207 - Flecainida, Composição:Acetato, Concentração:100 MG",30148,Flecainida,2,Concentração,100,MG
612225,"612225 - Orfenadrina Citrato, Composição:Associada Com Dipirona E Cafeína, Concentração:70 Mg + 600 Mg + 100 MG",5062,Orfenadrina Citrato,2,Composição,Associada Com Dipirona E Cafeína,NA
612225,"612225 - Orfenadrina Citrato, Composição:Associada Com Dipirona E Cafeína, Concentração:70 Mg + 600 Mg + 100 MG",5062,Orfenadrina Citrato,6,Concentração,70 Mg + 600 Mg + 100,MG
283157,"283157 - Orfenadrina Citrato, Composição:Associada Com Dipirona E Cafeína, Dosagem:35mg + 300mg + 50mg/Ml, Apresentação:Solução Oral/Gotas",5062,Orfenadrina Citrato,2,Composição,Associada Com Dipirona E Cafeína,NA
283157,"283157 - Orfenadrina Citrato, Composição:Associada Com Dipirona E Cafeína, Dosagem:35mg + 300mg + 50mg/Ml, Apresentação:Solução Oral/Gotas",5062,Orfenadrina Citrato,3,Dosagem,35mg + 300mg + 50mg/Ml,NA
283157,"283157 - Orfenadrina Citrato, Composição:Associada Com Dipirona E Cafeína, Dosagem:35mg + 300mg + 50mg/Ml, Apresentação:Solução Oral/Gotas",5062,Orfenadrina Citrato,4,Apresentação,Solução Oral/Gotas,NA
283156,"283156 - Orfenadrina Citrato, Composição:Associada Com Dipirona E Cafeína, Dosagem:35mg + 300mg + 50mg",5062,Orfenadrina Citrato,2,Composição,Associada Com Dipirona E Cafeína,NA
283156,"283156 - Orfenadrina Citrato, Composição:Associada Com Dipirona E Cafeína, Dosagem:35mg + 300mg + 50mg",5062,Orfenadrina Citrato,3,Dosagem,35mg + 300mg + 50mg,NA
612584,"612584 - Cevimeline, Concentração:30 MG",30149,Cevimeline,1,Concentração,30,MG
613103,"613103 - Pretomanida, Concentração:200 MG",30155,Pretomanida,2,Concentração,200,MG
613879,"613879 - Tazemetostate, Concentração:200 MG",30159,Tazemetostate,1,Concentração,200,MG
615635,"615635 - Satralizumabe, Concentração:120 MG/ML, Forma Farmacêutica:Solução Injetável, Adicional:Seringa Preenchida",30175,Satralizumabe,1,Concentração,120,MG/ML
615635,"615635 - Satralizumabe, Concentração:120 MG/ML, Forma Farmacêutica:Solução Injetável, Adicional:Seringa Preenchida",30175,Satralizumabe,2,Forma Farmacêutica,Solução Injetável,NA
615635,"615635 - Satralizumabe, Concentração:120 MG/ML, Forma Farmacêutica:Solução Injetável, Adicional:Seringa Preenchida",30175,Satralizumabe,3,Adicional,Seringa Preenchida,NA
634748,"634748 - Asciminibe, Concentração:20 MG",30177,Asciminibe,2,Concentração,20,MG
615689,"615689 - Asciminibe, Concentração:40 MG",30177,Asciminibe,2,Concentração,40,MG
615823,"615823 - Abrocitinibe, Concentração:200 MG",30178,Abrocitinibe,1,Concentração,200,MG
615822,"615822 - Abrocitinibe, Concentração:100 MG",30178,Abrocitinibe,1,Concentração,100,MG
615821,"615821 - Abrocitinibe, Concentração:50 MG",30178,Abrocitinibe,1,Concentração,50,MG
615824,"615824 - Cabotegravir, Concentração:200 MG/ML, Forma Farmacêutica:Suspensão Injetável De Liberação Prolongada",30179,Cabotegravir,1,Concentração,200,MG/ML
615824,"615824 - Cabotegravir, Concentração:200 MG/ML, Forma Farmacêutica:Suspensão Injetável De Liberação Prolongada",30179,Cabotegravir,2,Forma Farmacêutica,Suspensão Injetável De Liberação Prolongada,NA
615828,"615828 - Maribavir, Concentração:200 MG",30180,Maribavir,1,Concentração,200,MG
615832,"615832 - Odevixibate, Composição:Sesqui-Hidratado, Concentração:1200 MCG",30181,Odevixibate,1,Composição,Sesqui-Hidratado,NA
615832,"615832 - Odevixibate, Composição:Sesqui-Hidratado, Concentração:1200 MCG",30181,Odevixibate,2,Concentração,1200,MCG
615831,"615831 - Odevixibate, Composição:Sesqui-Hidratado, Concentração:600 MCG",30181,Odevixibate,1,Composição,Sesqui-Hidratado,NA
615831,"615831 - Odevixibate, Composição:Sesqui-Hidratado, Concentração:600 MCG",30181,Odevixibate,2,Concentração,600,MCG
615830,"615830 - Odevixibate, Composição:Sesqui-Hidratado, Concentração:400 MCG",30181,Odevixibate,1,Composição,Sesqui-Hidratado,NA
615830,"615830 - Odevixibate, Composição:Sesqui-Hidratado, Concentração:400 MCG",30181,Odevixibate,2,Concentração,400,MCG
615829,"615829 - Odevixibate, Composição:Sesqui-Hidratado, Concentração:200 MCG",30181,Odevixibate,1,Composição,Sesqui-Hidratado,NA
615829,"615829 - Odevixibate, Composição:Sesqui-Hidratado, Concentração:200 MCG",30181,Odevixibate,2,Concentração,200,MCG
615995,"615995 - Fenelzina, Concentração:15 MG",30182,Fenelzina,1,Concentração,15,MG
616084,"616084 - Inclisirana, Concentração:189 MG/ML, Forma Farmacêutica:Solução Injetável, Adicional:Seringa Preenchida",30187,Inclisirana,1,Concentração,189,MG/ML
616084,"616084 - Inclisirana, Concentração:189 MG/ML, Forma Farmacêutica:Solução Injetável, Adicional:Seringa Preenchida",30187,Inclisirana,2,Forma Farmacêutica,Solução Injetável,NA
616084,"616084 - Inclisirana, Concentração:189 MG/ML, Forma Farmacêutica:Solução Injetável, Adicional:Seringa Preenchida",30187,Inclisirana,3,Adicional,Seringa Preenchida,NA
616726,"616726 - Resveratrol, Concentração:500 MG, Adicional:Formulação Especialmente Manipulada",30197,Resveratrol,1,Concentração,500,MG
616726,"616726 - Resveratrol, Concentração:500 MG, Adicional:Formulação Especialmente Manipulada",30197,Resveratrol,3,Adicional,Formulação Especialmente Manipulada,NA
640425,"640425 - Canabidiol, Concentração:100 MG/G, Forma Farmacêutica:Pasta, Adicional:Seringa Preenchida, Espectro Completo",30212,Canabidiol,5,Concentração,100,MG/G
640425,"640425 - Canabidiol, Concentração:100 MG/G, Forma Farmacêutica:Pasta, Adicional:Seringa Preenchida, Espectro Completo",30212,Canabidiol,7,Forma Farmacêutica,Pasta,NA
640425,"640425 - Canabidiol, Concentração:100 MG/G, Forma Farmacêutica:Pasta, Adicional:Seringa Preenchida, Espectro Completo",30212,Canabidiol,8,Adicional,"Seringa Preenchida, Espectro Completo",NA
639544,"639544 - Canabidiol, Composição:Associado Ao Canabigerol (Cbg), Concentração:125 Mg/Ml + 41,66 MG/ML, Forma Farmacêutica:Tintura, Adicional:Espectro Completo",30212,Canabidiol,1,Composição,Associado Ao Canabigerol (Cbg),NA
639544,"639544 - Canabidiol, Composição:Associado Ao Canabigerol (Cbg), Concentração:125 Mg/Ml + 41,66 MG/ML, Forma Farmacêutica:Tintura, Adicional:Espectro Completo",30212,Canabidiol,5,Concentração,"125 Mg/Ml + 41,66",MG/ML
639544,"639544 - Canabidiol, Composição:Associado Ao Canabigerol (Cbg), Concentração:125 Mg/Ml + 41,66 MG/ML, Forma Farmacêutica:Tintura, Adicional:Espectro Completo",30212,Canabidiol,7,Forma Farmacêutica,Tintura,NA
639544,"639544 - Canabidiol, Composição:Associado Ao Canabigerol (Cbg), Concentração:125 Mg/Ml + 41,66 MG/ML, Forma Farmacêutica:Tintura, Adicional:Espectro Completo",30212,Canabidiol,8,Adicional,Espectro Completo,NA
