codigo_pdm,codigo_br,nome_item,embedding
7188,271433,"estrogênios conjugados, dosagem:2,5 mg","[-0.02070941  0.01467616 -0.03536196 ...  0.0048742   0.01437631
  0.02573274]"
7188,271434,"estrogênios conjugados, dosagem:0,625 mg","[-0.00910932  0.01590006 -0.04183927 ...  0.00504967  0.01744132
  0.03612392]"
7188,271435,"estrogênios conjugados, dosagem:0,625 mg/g, indicação:creme vaginal","[-0.01236692  0.04016688 -0.04081341 ...  0.01982646  0.04614154
  0.03027251]"
361,271444,"medroxiprogesterona acetato, dosagem:2,5 mg","[-0.01609911 -0.07644264  0.02071875 ...  0.04247671 -0.03089299
 -0.00818461]"
361,271445,"medroxiprogesterona acetato, dosagem:10 mg","[ 0.00384338 -0.08928313 -0.00616515 ...  0.02309763 -0.02519388
  0.0146501 ]"
9762,271556,"midazolam, dosagem:2 mg/ml, aplicação:solução oral","[-0.00904275 -0.00596328  0.05247824 ...  0.03621052 -0.03053318
  0.00278123]"
12795,271570,"tobramicina, princípio ativo:associada com dexametasona, dosagem:0,3% + 0,1%, apresentação:pomada oftálmica","[ 0.02173104 -0.02248594  0.00699606 ...  0.00889361 -0.00903199
 -0.02553238]"
12795,271578,"tobramicina, dosagem:50mg/ml, apresentação:injetável","[-0.02645739  0.00361384  0.04022517 ... -0.02524776 -0.00895451
 -0.03011269]"
12795,271581,"tobramicina, dosagem:0,3%, apresentação:solução oftálmica","[ 0.00065109  0.01198271  0.01258726 ...  0.00546984 -0.00899622
 -0.01039991]"
12795,271582,"tobramicina, dosagem:0,3%, apresentação:pomada oftálmica","[-0.00884624  0.00211507  0.01297852 ...  0.00196319 -0.00768335
 -0.02963153]"
9699,271599,"metilprednisolona, princípio ativo:sal succinato, dosagem:500 mg, apresentação:pó liofilizado + diluente, injetável","[-0.01293796 -0.01688411 -0.06413798 ...  0.02635166  0.03109288
  0.01202127]"
9699,271600,"metilprednisolona, princípio ativo:sal succinato, dosagem:125 mg, apresentação:pó liofilizado + diluente, injetável","[-0.01526592 -0.03170317 -0.05001445 ...  0.03202028  0.03294661
  0.0146209 ]"
9699,271601,"metilprednisolona, princípio ativo:sal succinato, dosagem:1 g, apresentação:pó liofilizado + diluente, injetável","[-0.01172928 -0.03334616 -0.05409712 ...  0.02508923  0.03634275
  0.00128382]"
9699,271602,"metilprednisolona, dosagem:4 mg","[-0.01869692 -0.02534621  0.01118228 ...  0.00878471  0.01315603
  0.02907645]"
9699,271603,"metilprednisolona, princípio ativo:sal aceponato, dosagem:1 mg/ml, apresentação:solução oral - gotas","[ 0.00037974 -0.05668389 -0.04079347 ...  0.03398569 -0.01811812
 -0.01786688]"
9699,271604,"metilprednisolona, princípio ativo:sal aceponato, dosagem:1 mg/g, apresentação:creme","[ 0.0011838  -0.05829374 -0.0343499  ...  0.03079766  0.00203014
 -0.01463797]"
10128,271606,"nortriptilina cloridrato, dosagem:25 mg","[-0.06645656 -0.04720774 -0.01492219 ...  0.01230708  0.02166754
 -0.00272456]"
10128,271607,"nortriptilina cloridrato, dosagem:75 mg","[-0.08483423 -0.04153195 -0.01239783 ...  0.02902546  0.00892316
 -0.01376875]"
10128,271608,"nortriptilina cloridrato, dosagem:2 mg/ml, uso:solução oral","[-0.08477229 -0.01285404 -0.02131413 ...  0.04535169  0.02131323
 -0.03487404]"
10128,271609,"nortriptilina cloridrato, dosagem:10 mg","[-0.05847504 -0.05850728 -0.03667386 ...  0.00832734  0.01707428
  0.00800193]"
10128,271610,"nortriptilina cloridrato, dosagem:50 mg","[-0.05997461 -0.03704935 -0.01364987 ... -0.00286616  0.01987736
 -0.01417763]"
10161,271620,"olanzapina, dosagem:5 mg","[ 0.00487794  0.00036169  0.03394599 ...  0.02317828 -0.02050155
 -0.00547183]"
10161,271621,"olanzapina, dosagem:10 mg","[ 0.01143261 -0.01489413  0.01148084 ...  0.01555637 -0.01268475
  0.01956724]"
10189,271637,"óleo de rícino, composição:puro","[-0.01691737  0.02956412  0.0348487  ...  0.00870208  0.00636969
 -0.02327073]"
14230,271642,"muromonabe cd3, dosagem:1 mg/ml, aplicação:injetável","[-0.02236833  0.03994893 -0.00545806 ...  0.01442016  0.01439916
 -0.02684848]"
10259,271644,"oximetolona, dosagem:50 mg","[ 0.01238904 -0.0117868   0.01496934 ...  0.02107123  0.00617899
 -0.03769451]"
5223,271645,"oximetazolina cloridrato, dosagem:0,50 mg/ml, apresentação:solução nasal adulto, uso:gotas","[-0.01145748  0.04352284 -0.01471433 ...  0.03050324  0.01454412
 -0.02941234]"
5223,271646,"oximetazolina cloridrato, dosagem:0,50 mg/ml, apresentação:solução nasal adulto, uso:frasco nebulizador","[-0.01903522  0.05455803 -0.00275947 ...  0.02366116  0.00607861
 -0.02256195]"
5223,271647,"oximetazolina cloridrato, dosagem:0,25 mg/ml, apresentação:solução nasal pediátrica, uso:gotas","[-0.01927722  0.02774778 -0.0174237  ...  0.02796601  0.02166147
 -0.03187729]"
5223,271648,"oximetazolina cloridrato, dosagem:25 mg/ml, apresentação:solução oftálmica","[-0.02475094  0.01713393 -0.00392528 ...  0.03468374  0.01184931
  0.0052994 ]"
1779,271651,"hidroxocobalamina  cloridrato, dosagem:2,5 mg/ml, indicação:injetável","[-0.07276631  0.02188046  0.01408205 ...  0.00704755  0.02133569
  0.00369884]"
1779,271652,"hidroxocobalamina  cloridrato, dosagem:7,5 mg/ml, indicação:injetável","[-0.07285058  0.02026672  0.01094703 ...  0.00856605  0.01634606
  0.00868202]"
1787,271654,"megestrol acetato, dosagem:160 mg","[ 0.021447   -0.06374632  0.03705039 ...  0.04887861 -0.03750741
  0.00732074]"
1744,271656,"caspofungina acetato, concentração:70 mg, apresentação:injetável","[ 0.02050296 -0.07311929  0.02480709 ...  0.03418209  0.01517155
 -0.01228379]"
1744,271657,"caspofungina acetato, concentração:50 mg, apresentação:injetável","[ 0.02390105 -0.06633327  0.02645775 ...  0.01187532  0.02347283
 -0.01341027]"
5130,271661,"ambroxol, composição:sal cloridrato, concentração:7,5 mg/ml, aplicação:solução oral","[-0.02229437  0.0042016   0.01762144 ...  0.03597581 -0.03828014
 -0.01246471]"
1622,271666,"aceclofenaco, dosagem:100 mg","[ 0.00404848 -0.02136929 -0.00013808 ...  0.02973414 -0.04052681
  0.04400168]"
1622,271667,"aceclofenaco, dosagem:150 mg, aplicação:injetável","[-0.01371744  0.01298448  0.04449931 ...  0.05541757 -0.02289928
  0.02428872]"
1622,271669,"aceclofenaco, dosagem:1,5%, aplicação:creme",[0.00640192 0.01385371 0.02293123 ... 0.02159953 0.00368066 0.00502242]
2000,271670,"ácido mefenâmico, dosagem:500 mg","[ 0.02061226  0.00743488  0.00884933 ... -0.00058053 -0.01985475
  0.05220099]"
1872,271685,"ácido ascórbico, dosagem:1 g, tipo uso:comprimido efervescente",[0.04245876 0.01515878 0.048717   ... 0.00015065 0.02048523 0.00796012]
1872,271686,"ácido ascórbico, dosagem:2 g, tipo uso:comprimido efervescente",[0.03265664 0.00530847 0.05459368 ... 0.01357884 0.02225178 0.00980866]
1872,271687,"ácido ascórbico, dosagem:100 mg/ml, tipo uso:injetável",[0.00577628 0.00331928 0.03180735 ... 0.01170196 0.02901884 0.02074393]
1872,271689,"ácido ascórbico, dosagem:200 mg/ml, tipo uso:solução oral",[0.00789794 0.01387975 0.02985048 ... 0.02085727 0.00387948 0.02220818]
1872,271691,"ácido ascórbico, dosagem:500 mg","[ 0.03105335  0.00518563  0.02188308 ... -0.00737504 -0.00214038
  0.04036184]"
2420,271709,"amiodarona, dosagem:100mg","[ 0.01181964 -0.03348525 -0.00416456 ...  0.01739046 -0.0131841
  0.01019872]"
2420,271710,"amiodarona, dosagem:50mg/ml, indicação:injetável","[-0.01357728 -0.00969887  0.03727372 ...  0.01730967  0.02524884
 -0.00636948]"
10753,271724,"piperacilina, composição:associada com tazobactama, concentração:2g + 250mg, aplicação:injetável","[-0.0603369  -0.01962095  0.02917577 ...  0.03454465  0.00962722
  0.00066005]"
10753,271725,"piperacilina, composição:associada com tazobactama, concentração:4g + 500mg, aplicação:injetável","[-0.05087975 -0.01022017  0.0266875  ...  0.02556081  0.00651138
  0.00172005]"
11144,271727,"pravastatina, dosagem:40mg","[-0.00306694 -0.04564077  0.00905321 ... -0.00556134 -0.02253642
  0.0060686 ]"
3195,271746,"baclofeno, concentração:10 mg","[ 0.04639046 -0.04603764  0.01190096 ...  0.00231013  0.00747845
  0.0471865 ]"
1248,271747,"benciclano, dosagem:100 mg","[-0.01839255 -0.04277377  0.00670822 ... -0.02349892 -0.02086113
  0.03455086]"
1248,271748,"benciclano, dosagem:200 mg","[-0.0525239  -0.02330381  0.03371701 ... -0.01920079 -0.02359867
  0.0347317 ]"
1474,271757,"betanecol, dosagem:5 mg","[-0.02083774  0.02527191  0.05353028 ... -0.00285621 -0.01209125
  0.00567855]"
1474,271758,"betanecol, dosagem:10 mg","[-0.01870004  0.01158392  0.0287975  ... -0.00556617 -0.00305737
  0.02749262]"
1474,271759,"betanecol, dosagem:25 mg","[-0.0279788   0.02200114  0.05205891 ... -0.00244319 -0.00055532
  0.01736307]"
1474,271760,"betanecol, dosagem:5 mg/ml, aplicação:injetável","[-0.0454421   0.03915361  0.05859156 ...  0.01057602  0.01453465
 -0.00698115]"
3519,271761,"bicalutamida, dosagem:50 mg","[-0.01455649 -0.01363782  0.01812422 ... -0.01093477  0.02823124
  0.00109169]"
3918,271764,"piridostigmina brometo, dosagem:60 mg","[-1.1691262e-02 -5.8670670e-02  9.1919874e-06 ... -3.0495577e-02
  8.7841889e-03  9.0516368e-03]"
3910,271773,"bromazepam, dosagem:3 mg","[ 0.01965735 -0.01945379  0.05033939 ...  0.02371613 -0.02383977
 -0.00338808]"
3910,271774,"bromazepam, dosagem:6 mg","[ 0.04318792 -0.02243835  0.05949884 ...  0.00594914 -0.02636495
  0.00498064]"
5178,271790,"fenilefrina cloridrato, concentração:10%, indicação:solução oftálmica","[-0.02047799  0.04124967 -0.03883087 ... -0.00282037  0.03349772
  0.06593539]"
5178,271792,"fenilefrina cloridrato, apresentação:associada com bronfeniramina, concentração:5mg + 4mg","[-0.0171116   0.03564833 -0.03467231 ...  0.01111237 -0.00464147
  0.0331633 ]"
14506,271822,"rizatriptana benzoato, dosagem:5 mg","[-0.01760355 -0.0413156   0.04641065 ... -0.03353116 -0.0172803
  0.02668263]"
15156,271848,"bimatoprosta, dosagem:0,3 mg/ml, apresentação:solução oftálmica","[-0.00758933 -0.04006041  0.0089312  ...  0.04480946 -0.00691401
  0.00121591]"
15247,271913,"retinol, concentração:50.000ui","[-0.01479737  0.01238686  0.03946222 ... -0.01406657  0.03871926
  0.04635283]"
7364,271946,"fentanila, apresentação:sal citrato, dosagem:25 mcg, indicação:adesivo transdérmico","[-0.0379487  -0.00838202 -0.00469956 ... -0.00169917 -0.03418576
  0.02542332]"
7364,271947,"fentanila, apresentação:sal citrato, dosagem:75 mcg, indicação:adesivo transdérmico","[-0.04763072 -0.00547584 -0.00395616 ...  0.00924914 -0.04267805
  0.01402271]"
7364,271948,"fentanila, apresentação:sal citrato, dosagem:100 mcg, indicação:adesivo transdérmico","[-0.0404727  -0.00431111 -0.02683578 ...  0.00056123 -0.04004163
  0.02429477]"
7364,271949,"fentanila, apresentação:sal citrato, dosagem:50 mcg, indicação:adesivo transdérmico","[-0.03521355 -0.00105527 -0.00301334 ... -0.01256749 -0.03361641
  0.01542944]"
7364,271950,"fentanila, apresentação:sal citrato, dosagem:0,05 mg/ml, indicação:solução injetável","[-0.0636334   0.00587765  0.01140588 ...  0.01150919  0.00011269
 -0.00175123]"
6408,271953,"droperidol, concentração:2,50 mg/ml, indicação:solução injetável","[-0.05488813 -0.03666116  0.0029033  ...  0.05420043  0.03514699
  0.01300673]"
4719,271980,"cefadroxila, dosagem:50 mg/ml, apresentação:suspensão oral","[-0.04455351 -0.04891475  0.06435009 ...  0.00836712 -0.0313196
  0.03176537]"
4719,271981,"cefadroxila, dosagem:100 mg/ml, apresentação:suspensão oral","[-0.05151944 -0.05590206  0.04053494 ...  0.02617466 -0.03924131
  0.03909838]"
4719,271982,"cefadroxila, dosagem:500 mg","[-0.0403249  -0.04036196  0.02307138 ...  0.01097003 -0.03860023
  0.04703286]"
4719,271983,"cefadroxila, dosagem:1 g","[-0.03593693 -0.0512171   0.04573982 ...  0.01287477 -0.01442022
  0.02658747]"
4732,271986,"cefuroxima, dosagem:25 mg/ml, indicação:suspensão oral","[-0.00875518 -0.01265049  0.04327275 ...  0.00721164  0.00278581
  0.00505654]"
4732,271988,"cefuroxima, dosagem:250 mg","[-0.01150973 -0.02900201  0.02047486 ...  0.02000014  0.01510024
  0.01188252]"
4732,271989,"cefuroxima, dosagem:500 mg","[ 0.00382226 -0.01784503  0.00029464 ...  0.00080212 -0.00390438
  0.00599709]"
13934,271992,"celecoxibe, dosagem:100 mg","[ 0.00454145 -0.01384243 -0.02182262 ...  0.01062289 -0.02260859
  0.04476945]"
5058,272005,"citicolina, dosagem:500mg","[-0.03434088 -0.02614102 -0.00659055 ...  0.01121551 -0.01631946
 -0.0100081 ]"
5066,272022,"tamoxifeno citrato, dosagem:10 mg","[ 0.01106571 -0.05247978  0.02452251 ... -0.03011015 -0.01495407
  0.03961688]"
5066,272023,"tamoxifeno citrato, dosagem:20 mg","[ 0.01243529 -0.03076934  0.0393464  ... -0.02658277 -0.01810626
  0.03261911]"
16631,272027,"bamifilina cloridrato, dosagem:600 mg","[-0.05556163 -0.03267933 -0.00715586 ... -0.00341844  0.03099797
  0.02176789]"
16631,272028,"bamifilina cloridrato, dosagem:300 mg","[-0.07933912 -0.03144565 -0.01960045 ...  0.01170897  0.04292849
  0.02367777]"
5086,272041,"clomipramina, dosagem:75 mg, apresentação:liberação lenta","[-0.08699182  0.01320535 -0.00244352 ...  0.02350316 -0.03491154
 -0.00649239]"
5156,272042,"clonidina cloridrato, concentração:0,2 mg","[-0.02984736  0.00413396 -0.07015144 ...  0.04832364  0.01480986
  0.03479163]"
5156,272043,"clonidina cloridrato, concentração:0,1 mg","[-0.02269241  0.00995375 -0.07660615 ...  0.04206637  0.01295744
  0.02941774]"
5156,272044,"clonidina cloridrato, concentração:0,15 mg","[-0.02145958  0.01040131 -0.07681553 ...  0.04109306  0.01139261
  0.03488448]"
5090,272045,"clopidogrel, dosagem:75 mg","[-0.08053622 -0.04000514 -0.00234254 ...  0.027893   -0.01291284
  0.01594562]"
5099,272049,"clordiazepóxido, composição:25mg","[-0.03351115 -0.00371614  0.02558555 ...  0.01484335 -0.04635361
  0.01683193]"
5099,272050,"clordiazepóxido, composição:10mg","[-0.02749807 -0.01131544  0.01051215 ...  0.00691353 -0.04973099
  0.02228877]"
5099,272052,"clordiazepóxido, princípio ativo:associado com amitriptilina, composição:5mg + 12,5mg","[-0.0057031  -0.02368484  0.01360246 ...  0.02949389 -0.01268016
 -0.00247701]"
17684,272083,"sevelamer, princípio ativo:cloridrato, dosagem:800 mg","[-6.3850611e-02  9.8299673e-03  1.0075971e-03 ...  1.5621500e-02
  5.9197311e-05  5.9564825e-02]"
12314,272088,"sulfadiazina, princípio ativo:de prata associada com nitrato de cério, dosagem:1% + 0,4%, indicação:creme","[-0.01371025  0.04485609 -0.06259517 ...  0.00248438  0.03666167
  0.00806549]"
12314,272089,"sulfadiazina, princípio ativo:de prata, dosagem:1%, indicação:creme","[-0.00271673  0.05309336 -0.06593648 ...  0.00649956  0.0419146
 -0.0025756 ]"
13470,272091,"vitaminas do complexo b, composição básica:vitaminas: b1,b2,b6,b12 e pp, uso:solução injetável","[-0.06245028  0.00253917  0.00226662 ...  0.0118123   0.02591714
 -0.01069409]"
13470,272092,"vitaminas do complexo b, composição básica:vitaminas: b1,b2,b6,b12 e pp, uso:solução oral - gotas","[-0.04501028 -0.00202658 -0.01444594 ...  0.00286875 -0.00253478
 -0.02048491]"
13470,272093,"vitaminas do complexo b, composição básica:b1 - 5 mg, b2 - 2mg, b6 - 2mg, b5 - 3mg, pp - 20mg","[-0.06250108 -0.04106645  0.0106831  ... -0.00156826  0.00314353
  0.00394646]"
13494,272094,"zidovudina, composição:associada com lamivudina, concentração:300mg + 150mg","[ 0.0338028  -0.02925876 -0.01695137 ...  0.06813137  0.01073869
  0.03055129]"
5254,272122,"tramadol cloridrato, dosagem:100 mg, uso:uso retal","[-0.02461095  0.03700568  0.01607587 ... -0.0248986   0.00466578
  0.05143275]"
12632,272126,"tenoxicam, dosagem:20 mg, tipo uso:uso retal","[ 0.00850165  0.0380189   0.03318498 ... -0.00474471 -0.00952264
  0.04646582]"
12350,272131,"quinina, apresentação:sal sulfato, concentração:500 mg","[ 0.00862045 -0.0065987  -0.09874032 ... -0.01275436  0.00248633
  0.01359371]"
4987,272134,"ciclopentolato, concentração:1%, aplicação:solução oftálmica","[-0.02307246 -0.02286525  0.00171841 ... -0.01022076  0.01211017
  0.03477758]"
3504,272148,"benzocaína, apresentação:associada com cetilpiridínio, concentração:4mg + 0,5mg/ml, uso:aerossol","[-0.01527536 -0.01779004  0.02918811 ...  0.02402786 -0.02841148
 -0.00188959]"
3504,272150,"benzocaína, apresentação:associada com benzoxiquina,cl. benzetônio e mentol, concentração:4,5% + 1,2% + 0,1% + 0,5%, uso:aerossol","[ 0.00811946 -0.0059859   0.03265319 ...  0.00405473 -0.04652496
 -0.00736513]"
15365,272166,"ciclobenzaprina cloridrato, dosagem:5 mg","[-0.0248203  -0.03054218 -0.01041173 ...  0.00314101 -0.00858576
  0.0405548 ]"
5138,272172,"benzidamina cloridrato, dosagem:50 mg","[-4.3281812e-02  1.1805410e-02 -9.7539167e-05 ... -1.6148880e-02
 -5.8749779e-03  3.0377254e-02]"
5138,272173,"benzidamina cloridrato, dosagem:3mg","[-0.0560868   0.00718449 -0.00864557 ...  0.01395105 -0.01269951
  0.02339792]"
5138,272174,"benzidamina cloridrato, dosagem:30mg/ml, apresentação:solução oral - gotas","[-0.05882762  0.00540623 -0.03110588 ...  0.02593274 -0.01420929
  0.00720409]"
5138,272175,"benzidamina cloridrato, dosagem:1,5mg/ml, apresentação:aerossol","[-0.05929334  0.03831611  0.01250298 ...  0.01044113 -0.02053045
  0.0065271 ]"
5138,272176,"benzidamina cloridrato, dosagem:1,5mg/ml, apresentação:colutório","[-0.06899419  0.04005194  0.01006428 ...  0.00744324 -0.01659017
  0.01164502]"
5154,272178,"clobutinol cloridrato, dosagem:4 mg/ml, apresentação:xarope","[-0.02278882  0.02873616 -0.00064326 ... -0.0073569   0.00514774
  0.00752873]"
5154,272179,"clobutinol cloridrato, dosagem:60 mg/ml, apresentação:solução oral - gotas","[-0.03735795  0.01519371 -0.04886622 ... -0.0149484  -0.00813731
 -0.0243288 ]"
5166,272190,"dobutamina cloridrato, dosagem:25 mg/ml, apresentação:solução injetável","[-0.08733899 -0.01107669  0.00180983 ...  0.01846164 -0.00701403
  0.00752498]"
5172,272193,"esmolol cloridrato, dosagem:250 mg/ml, indicação:injetável","[-0.06370966  0.04015909  0.07326581 ...  0.0263717   0.01722045
  0.01625281]"
