numero_controle_pncp,numero_item,tipoBeneficioNome,aplicabilidadeMargemPreferenciaNormal,percentualMargemPreferenciaNormal,aplicabilidadeMargemPreferenciaAdicional,percentualMargemPreferenciaAdicional,tipoMargemPreferencia.codigo,criterioJulgamentoNome,tipoMargemPreferencia.nome,tipoMargemPreferencia,exigenciaConteudoNacional,_merge,srp,_merge_srp
87890992000158-1-000866/2025,1,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
95543427000142-1-000081/2025,2,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
01612516000150-1-000162/2025,1,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
43465459000173-1-001184/2025,7,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False', 'FALSE']",both,True,both
43465459000173-1-001184/2025,9,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False', 'FALSE']",both,True,both
11324516000108-1-000124/2025,1,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
43465459000173-1-001184/2025,3,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False', 'FALSE']",both,True,both
87890992000158-1-000866/2025,2,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
11324516000108-1-000124/2025,2,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
11324516000108-1-000123/2025,4,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
08096372000175-1-000072/2025,10,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
15126437000305-1-002224/2025,4,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
15126437000305-1-002224/2025,5,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
15126437000305-1-002224/2025,7,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
15126437000305-1-002224/2025,9,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
15126437000305-1-002224/2025,10,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
05522917000170-1-000068/2025,9,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'FALSE']",both,True,both
05522917000170-1-000068/2025,10,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'FALSE']",both,True,both
27080605000196-1-000859/2025,4,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
11324516000108-1-000124/2025,3,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
11324516000108-1-000124/2025,6,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
05522917000170-1-000068/2025,7,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'FALSE']",both,True,both
05522917000170-1-000068/2025,8,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'FALSE']",both,True,both
15126437000305-1-002224/2025,8,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
27080605000196-1-000859/2025,6,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
76208867000107-1-000321/2025,6,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
27080605000196-1-000862/2025,1,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
27080605000196-1-000862/2025,3,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
63025530000104-1-003446/2025,1,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
76208867000107-1-000321/2025,1,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
76208867000107-1-000321/2025,7,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
76208867000107-1-000321/2025,8,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
76208867000107-1-000321/2025,10,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
78640489000153-1-000567/2025,2,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
76208867000107-1-000321/2025,2,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
27080605000196-1-000861/2025,5,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
78640489000153-1-000567/2025,9,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
78640489000153-1-000567/2025,10,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
11324516000108-1-000124/2025,7,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
27080605000196-1-000861/2025,6,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
78640489000153-1-000567/2025,5,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
10572022000180-1-000628/2025,9,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
10572022000180-1-000628/2025,10,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
07954480000179-1-019192/2025,5,Não se aplica,False,,False,,,Menor preço,,,False,both,True,both
08349102000129-1-000098/2025,2,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
11324516000108-1-000124/2025,9,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
08349102000129-1-000098/2025,3,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
10572022000180-1-000628/2025,4,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
08349102000129-1-000098/2025,7,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
08349102000129-1-000098/2025,4,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
08349102000129-1-000098/2025,1,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
08349102000129-1-000098/2025,8,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
08349102000129-1-000098/2025,9,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
08349102000129-1-000098/2025,10,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
46374500000194-1-009477/2025,1,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,False,both,False,both
08597121000174-1-000511/2025,1,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
10572022000180-1-000628/2025,5,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
08597121000174-1-000511/2025,6,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
11324516000108-1-000124/2025,10,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
25053117000164-1-000176/2025,2,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"[False, 'FALSE,,']",both,True,both
11388708000188-1-000015/2025,6341426,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
10572022000180-1-000916/2025,1,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,False,both,True,both
43465459000173-1-001280/2025,4,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
43465459000173-1-001280/2025,9,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
43465459000173-1-001280/2025,5,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
43465459000173-1-001280/2025,8,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
11388708000188-1-000015/2025,6341429,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
46374500000194-1-009482/2025,6,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,False,both,False,both
46374500000194-1-009484/2025,1,Cota reservada para ME/EPP,False,,False,,,Menor preço,,,False,both,False,both
43465459000173-1-001280/2025,3,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
10572022000180-1-000916/2025,2,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,False,both,True,both
26461699000180-1-000301/2025,4,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,False,both,False,both
11324516000108-1-000125/2025,1,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
88771001000180-1-000227/2025,3,Não se aplica,False,,False,,,Menor preço,,,"[False, 'FALSE,,', 'False']",both,True,both
08349102000129-1-000105/2025,1,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
10572022000180-1-000916/2025,5,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,False,both,True,both
10572022000180-1-000916/2025,4,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,False,both,True,both
08349102000129-1-000105/2025,3,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
08349102000129-1-000105/2025,4,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
08349102000129-1-000105/2025,7,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
08349102000129-1-000105/2025,8,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
08349102000129-1-000105/2025,9,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
08349102000129-1-000105/2025,10,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
45781184000102-1-000105/2025,7,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
11380216000146-1-000016/2025,6343542,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
45781184000102-1-000105/2025,9,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
15126437000305-1-002045/2025,1,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
11388708000188-1-000015/2025,6341430,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
08349102000129-1-000105/2025,2,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,False,both
11324516000108-1-000125/2025,2,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
15126437000305-1-002045/2025,5,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
46694121000181-1-000155/2025,6,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
84013408000198-1-000064/2025,2,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
01612516000150-1-000154/2025,2,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
01612516000150-1-000154/2025,7,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
01619207000101-1-000044/2025,9,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
15126437000305-1-002045/2025,6,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
11324516000108-1-000125/2025,4,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
84013408000198-1-000064/2025,1,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
84013408000198-1-000064/2025,5,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
84013408000198-1-000064/2025,6,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
84013408000198-1-000064/2025,7,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
84013408000198-1-000064/2025,8,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
01619207000101-1-000044/2025,8,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
01612516000150-1-000154/2025,4,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
15126437000305-1-002045/2025,10,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
18404897000184-1-000037/2025,6,Sem benefício,False,,False,,,Menor preço,,,False,both,True,both
10572022000180-1-000916/2025,7,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,False,both,True,both
10572022000180-1-000916/2025,9,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,False,both,True,both
10572022000180-1-000916/2025,10,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,False,both,True,both
11800731000138-1-000133/2025,6,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
11800731000138-1-000133/2025,8,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
11324516000108-1-000125/2025,10,Não se aplica,False,,False,,,Menor preço,,,"['False', 'FALSE']",both,True,both
42498600000171-1-004150/2025,6,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
42498600000171-1-004150/2025,7,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
11800731000138-1-000133/2025,2,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
11800731000138-1-000133/2025,7,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
45547395000185-1-000017/2025,6,Sem benefício,False,,False,,,Menor preço,,,False,both,True,both
11800731000138-1-000133/2025,1,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
45547395000185-1-000017/2025,7,Sem benefício,False,,False,,,Menor preço,,,False,both,True,both
11955273000106-1-000009/2025,1,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
46634614000126-1-000074/2025,4,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
46634614000126-1-000074/2025,5,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
46634614000126-1-000074/2025,9,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
46634614000126-1-000074/2025,10,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
11800731000138-1-000123/2025,3,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
11800731000138-1-000123/2025,7,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
11800731000138-1-000123/2025,8,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
11800731000138-1-000123/2025,9,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
11800731000138-1-000123/2025,10,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
08940694000159-1-000192/2025,2,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
08940694000159-1-000192/2025,6,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
08940694000159-1-000192/2025,10,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
46634614000126-1-000074/2025,1,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
46634614000126-1-000074/2025,2,Sem benefício,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
11800731000138-1-000123/2025,6,Sem benefício,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
45547395000185-1-000017/2025,9,Sem benefício,False,,False,,,Menor preço,,,False,both,True,both
45547395000185-1-000017/2025,10,Sem benefício,False,,False,,,Menor preço,,,False,both,True,both
26981455000129-1-000168/2025,8,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
26981455000129-1-000168/2025,10,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
46374500000194-1-008017/2025,1,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
46374500000194-1-008017/2025,2,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
26981455000129-1-000168/2025,4,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
27080605000196-1-000877/2025,8,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
26981455000129-1-000168/2025,2,Não se aplica,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
27080605000196-1-000877/2025,10,Não se aplica,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,True,both
01618704000195-1-000139/2025,2,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
01618704000195-1-000139/2025,3,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"['FALSE,,', 'False']",both,False,both
46374500000194-1-009549/2025,7,Não se aplica,False,,False,,,Menor preço,,,False,both,False,both
26981455000129-1-000168/2025,6,Participação exclusiva para ME/EPP,False,,False,,,Menor preço,,,"FALSE,,",both,True,both
