codigo_item,caracteristicas_ocds
267582,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Spray Nasal""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Spray Nasal""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""frasco dosificador""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Beclometasona Dipropionato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MCG""}]"
267585,"[{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""inalador""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Beclometasona Dipropionato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""400 MCG""}]"
267586,"[{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""inalador""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Beclometasona Dipropionato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MCG""}]"
267587,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Para Inalação Oral""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""frasco dosificador""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Beclometasona Dipropionato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MCG""}]"
267588,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Para Inalação Oral""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""frasco dosificador""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Beclometasona Dipropionato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MCG""}]"
267589,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Para Inalação Oral""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""frasco dosificador""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Beclometasona Dipropionato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""400 MCG""}]"
267590,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Spray Nasal""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Spray Nasal""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""frasco dosificador""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Beclometasona Dipropionato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MCG""}]"
267613,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Captopril""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG""}]"
267614,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Captopril""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""12.5 MG""}]"
267615,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Captopril""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG""}]"
267617,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Carbamazepina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""400 MG""}]"
267618,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Carbamazepina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG""}]"
267621,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Carbonato De Lítio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG""}]"
267625,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Cefalexina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
267627,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Cimetidina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG""}]"
267628,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Cinarizina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG""}]"
267629,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Cinarizina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""75 MG""}]"
267631,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ciprofloxacino Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
267632,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ciprofloxacino Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
267635,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Clorpromazina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG""}]"
267638,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Clorpromazina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
267641,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Clorpropamida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
267642,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Colchicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG""}]"
267643,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Dexametasona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.001""}]"
267644,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Dexametasona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG""}]"
267645,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Dexclorfeniramina Maleato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG""}]"
267646,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Dexclorfeniramina Maleato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.4 MG/ML""}]"
267647,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Digoxina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.25 MG""}]"
267648,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Elixir""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Digoxina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.05 MG/ML""}]"
267650,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Enalapril Maleato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
267651,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Enalapril Maleato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
267652,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Enalapril Maleato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
267653,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Espironolactona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG""}]"
267654,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Espironolactona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
267657,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Fenitoína Sódica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
267660,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Fenobarbital Sódico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
267661,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Fluconazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
267662,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Fluconazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""150 MG""}]"
267663,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Furosemida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG""}]"
267666,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Furosemida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
267668,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Gentamicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
267669,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
267670,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Haloperidol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG""}]"
267671,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Glibenclamida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
267674,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidroclorotiazida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG""}]"
267675,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidroclorotiazida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG""}]"
267676,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ibuprofeno""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""600 MG""}]"
267677,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ibuprofeno""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG""}]"
267688,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metildopa""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
267689,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metildopa""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
267690,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
267691,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG""}]"
267692,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Mebendazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
267694,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Mebendazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG/ML""}]"
267711,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Omeprazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
267712,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Omeprazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
267713,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Omeprazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG""}]"
267717,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metronidazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
267728,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Nifedipino""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
267729,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Nifedipino""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
267732,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vitelinato De Prata""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1""}]"
267735,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ranitidina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG/ML""}]"
267736,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ranitidina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""150 MG""}]"
267737,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ranitidina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG""}]"
267741,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Prednisona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
267742,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Prednisona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG""}]"
267743,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Prednisona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
267744,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Sinvastatina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""80 MG""}]"
267745,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Sinvastatina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG""}]"
267746,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Sinvastatina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
267747,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Sinvastatina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
267765,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Sulfadiazina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
267767,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Quinidina Sulfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG""}]"
267768,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Prometazina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG""}]"
267769,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Prometazina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG/ML""}]"
267770,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Propranolol Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""80 MG""}]"
267771,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Propranolol Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
267772,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Propranolol Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG""}]"
267773,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Loção""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Permetrina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
267776,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Paracetamol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/ML""}]"
267777,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Paracetamol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG/ML""}]"
267778,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Paracetamol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
