"numeroControlePNCPCompra","numeroItem","endpoint","sequencialResultado","situacaoCompraItemResultadoId","situacaoCompraItemResultadoNome","dataInclusao","dataAtualizacao","niFornecedor","nomeRazaoSocialFornecedor","tipoPessoa","porteFornecedorId","porteFornecedorNome","naturezaJuridicaId","naturezaJuridicaNome","codigoPais","quantidadeHomologada","valorUnitarioHomologado","valorTotalHomologado","percentualDesconto","paisOrigemProdutoServico.id","paisOrigemProdutoServico.nome","moedaEstrangeira.id","moedaEstrangeira.simbolo","moedaEstrangeira.nome","timezoneCotacaoMoedaEstrangeira","valorNominalMoedaEstrangeira","dataCotacaoMoedaEstrangeira","aplicacaoMargemPreferencia","amparoLegalMargemPreferencia.id","amparoLegalMargemPreferencia.nome","amparoLegalMargemPreferencia.descricao","amparoLegalMargemPreferencia.statusAtivo","aplicacaoBeneficioMeEpp","aplicacaoCriterioDesempate","amparoLegalCriterioDesempate.id","amparoLegalCriterioDesempate.nome","amparoLegalCriterioDesempate.descricao","amparoLegalCriterioDesempate.statusAtivo","indicadorSubcontratacao","ordemClassificacaoSrp","dataResultado","dataCancelamento","motivoCancelamento","moedaEstrangeira","amparoLegalMargemPreferencia","amparoLegalCriterioDesempate","paisOrigemProdutoServico"
"75123125000108-1-000005/2024","1","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/5/itens/1/resultados","1","1","Informado","2024-09-27T12:25:06","2024-09-27T12:25:06","17309336000133","POCHY ILUMINACÃO E ENGENHARIA LTDA","PJ","1","ME",,,"BRA","112","3700","414400","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-27",,,,,,
"75123125000108-1-000005/2024","2","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/5/itens/2/resultados","1","1","Informado","2024-09-27T12:25:06","2024-09-27T12:25:06","20546583000168","S. ALMEIDA EVENTOS LTDA","PJ","1","ME",,,"BRA","123","5750","707250","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-27",,,,,,
"75123125000108-1-000005/2024","3","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/5/itens/3/resultados","1","1","Informado","2024-09-27T12:25:07","2024-09-27T12:25:07","07004689000171","PH ÁUDIO E ILUMINAÇÃO LTDA- EPP","PJ","2","EPP",,,"BRA","81","9800","793800","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-27",,,,,,
"75123125000108-1-000005/2024","4","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/5/itens/4/resultados","1","1","Informado","2024-09-27T12:25:09","2024-09-27T12:25:09","02899574000179","JA ÁUDIO SERVICES EVENTOS LTDA","PJ","1","ME",,,"BRA","100","17000","1700000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-27",,,,,,
"75123125000108-1-000005/2024","5","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/5/itens/5/resultados","1","1","Informado","2024-09-27T12:25:09","2024-09-27T12:25:09","53588605000101","SOM E LUZ CUIRITBA  LTDA","PJ","2","EPP",,,"BRA","52","6200","322400","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-27",,,,,,
"75123125000108-1-000005/2024","6","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/5/itens/6/resultados","1","1","Informado","2024-09-27T12:25:09","2024-09-27T12:25:09","36517293000126","JOÃO RICARDO VENEIRA DRX PRODUCTION RESOURCE","PJ","1","ME",,,"BRA","40","9850","394000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-27",,,,,,
"75123125000108-1-000005/2024","7","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/5/itens/7/resultados","1","1","Informado","2024-09-27T12:25:09","2024-09-27T12:25:09","11391488000141","SB EVENTOS E PRODUÇÃO LTDA ME","PJ","2","EPP",,,"BRA","60","2900","174000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-27",,,,,,
"75123125000108-1-000005/2024","8","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/5/itens/8/resultados","1","1","Informado","2024-09-27T12:25:09","2024-09-27T12:25:09","53588605000101","SOM E LUZ CUIRITBA  LTDA","PJ","2","EPP",,,"BRA","60","4600","276000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-27",,,,,,
"75123125000108-1-000005/2024","9","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/5/itens/9/resultados","1","1","Informado","2024-09-27T12:25:09","2024-09-27T12:25:09","11391488000141","SB EVENTOS E PRODUÇÃO LTDA ME","PJ","2","EPP",,,"BRA","50","1440","72000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-27",,,,,,
"75123125000108-1-000005/2024","10","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/5/itens/10/resultados","1","1","Informado","2024-09-27T12:25:10","2024-09-27T12:25:10","11391488000141","SB EVENTOS E PRODUÇÃO LTDA ME","PJ","2","EPP",,,"BRA","50","2080","104000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-27",,,,,,
"14814139000183-1-000133/2024","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/133/itens/1/resultados","1","1","Informado","2025-01-30T09:08:56","2025-01-30T09:08:56","37381902000125","REDE NACIONAL DE APRENDIZAGEM, PROMOCAO SOCIAL E INTEGRACAO","PJ","3","Demais","3999","Associação Privada","BRA","1","171000","171000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2025-01-30",,,,,,
"14814139000183-1-000007/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/7/itens/1/resultados","1","1","Informado","2025-01-16T15:21:47","2025-01-16T15:21:47","00656468000139","SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","1200","1.5","1800","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-01-16",,,,,,
"14814139000183-1-000012/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/12/itens/1/resultados","1","1","Informado","2025-01-20T09:34:49","2025-01-20T09:34:49","04242860000192","MEDI-GLOBE BRASIL LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","9","380","3420","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-01-20",,,,,,
"14814139000183-1-000191/2024","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/191/itens/1/resultados","1","1","Informado","2025-02-03T08:11:19","2025-02-03T08:11:19","46344050000197","SUL AGUA EQUIPAMENTOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","400","44.05","17620","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-03",,,,,,
"14814139000183-1-000191/2024","2","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/191/itens/2/resultados","1","1","Informado","2025-02-03T08:11:19","2025-02-03T08:11:19","39349946000101","MANFE - COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","15","70","1050","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-03",,,,,,
"14814139000183-1-000191/2024","3","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/191/itens/3/resultados","1","1","Informado","2025-02-03T08:11:19","2025-02-03T08:11:19","54793517000104","MAX-FER TOOLS COMERCIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","10","22.19","221.9","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-03",,,,,,
"14814139000183-1-000191/2024","4","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/191/itens/4/resultados","1","1","Informado","2025-02-03T08:11:19","2025-02-03T08:11:19","29843035000174","SENTINELA DO VALE COMERCIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","10","40.58","405.8","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-03",,,,,,
"14814139000183-1-000191/2024","5","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/191/itens/5/resultados","1","1","Informado","2025-02-03T08:11:20","2025-02-03T08:11:20","54793517000104","MAX-FER TOOLS COMERCIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","6","14.82","88.92","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-03",,,,,,
"14814139000183-1-000191/2024","8","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/191/itens/8/resultados","1","1","Informado","2025-02-03T08:11:20","2025-02-03T08:11:20","54793517000104","MAX-FER TOOLS COMERCIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","0.56","28","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-03",,,,,,
"14814139000183-1-000191/2024","9","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/191/itens/9/resultados","1","1","Informado","2025-02-03T08:11:20","2025-02-03T08:11:20","54793517000104","MAX-FER TOOLS COMERCIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","0.86","43","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-03",,,,,,
"14814139000183-1-000191/2024","10","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/191/itens/10/resultados","1","1","Informado","2025-02-03T08:11:20","2025-02-03T08:11:20","54793517000104","MAX-FER TOOLS COMERCIAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","0.75","37.5","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-03",,,,,,
"13792329000184-1-000055/2024","1","https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/55/itens/1/resultados","1","1","Informado","2024-07-24T11:13:32","2024-07-24T11:13:32","02814497000700","CIMED INDUSTRIA S.A","PJ","3","Demais",,,"BRA","630000","0.17","107100","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-07-04",,,,,,
"13792329000184-1-000055/2024","3","https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/55/itens/3/resultados","1","1","Informado","2024-07-24T11:13:33","2024-07-24T11:13:33","05782733000300","CIAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA - FILIAL","PJ","3","Demais",,,"BRA","60000","15.2","912000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-07-04",,,,,,
"13792329000184-1-000055/2024","5","https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/55/itens/5/resultados","1","1","Informado","2024-07-24T11:13:33","2024-07-24T11:13:33","02520829000140","DIMASTER COM. DE PROD. HOSP. LTDA","PJ","3","Demais",,,"BRA","48000","16","768000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-07-04",,,,,,
"13792329000184-1-000055/2024","7","https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/55/itens/7/resultados","1","1","Informado","2024-07-24T11:13:33","2024-07-24T11:13:33","00656468000139","SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","3","Demais",,,"BRA","82500","6.23","513975","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-07-04",,,,,,
"13792329000184-1-000055/2024","9","https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/55/itens/9/resultados","1","1","Informado","2024-07-24T11:13:33","2024-07-24T11:13:33","73856593000166","PRATI, DONADUZZI & CIA LTDA","PJ","3","Demais",,,"BRA","78000","1.585","123630","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-07-04",,,,,,
"75123125000108-1-000006/2024","1","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/6/itens/1/resultados","1","1","Informado","2024-09-27T12:24:27","2024-09-27T12:24:27","19968861000196","RJ EVENTOS EIRELI","PJ","1","ME",,,"BRA","40","684","27360","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-09",,,,,,
"75123125000108-1-000006/2024","2","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/6/itens/2/resultados","1","1","Informado","2024-09-27T12:24:27","2024-09-27T12:24:27","19968861000196","RJ EVENTOS EIRELI","PJ","1","ME",,,"BRA","40","812","32480","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-09",,,,,,
"75123125000108-1-000006/2024","3","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/6/itens/3/resultados","1","1","Informado","2024-09-27T12:24:27","2024-09-27T12:24:27","19968861000196","RJ EVENTOS EIRELI","PJ","1","ME",,,"BRA","40","1290","51600","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-09",,,,,,
"75123125000108-1-000006/2024","4","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/6/itens/4/resultados","1","1","Informado","2024-09-27T12:24:28","2024-09-27T12:24:28","35725422000109","PARANA EVENTOS LTDA","PJ","1","ME",,,"BRA","40","3390","135600","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-09",,,,,,
"75123125000108-1-000006/2024","5","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/6/itens/5/resultados","1","1","Informado","2024-09-27T12:24:28","2024-09-27T12:24:28","35725422000109","PARANA EVENTOS LTDA","PJ","1","ME",,,"BRA","40","1496","59840","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-09",,,,,,
"75123125000108-1-000006/2024","6","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/6/itens/6/resultados","1","1","Informado","2024-09-27T12:24:28","2024-09-27T12:24:28","35725422000109","PARANA EVENTOS LTDA","PJ","1","ME",,,"BRA","40","847.5","33900","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-09",,,,,,
"75123125000108-1-000006/2024","7","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/6/itens/7/resultados","1","1","Informado","2024-09-27T12:24:28","2024-09-27T12:24:28","35725422000109","PARANA EVENTOS LTDA","PJ","1","ME",,,"BRA","40","1995","79800","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-09",,,,,,
"75123125000108-1-000006/2024","8","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/6/itens/8/resultados","1","1","Informado","2024-09-27T12:24:28","2024-09-27T12:24:28","07487277000130","ERS COMÉRCIO E SERVIÇOS LTDA","PJ","3","Demais",,,"BRA","30","4389","131670","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-09",,,,,,
"75123125000108-1-000006/2024","9","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/6/itens/9/resultados","1","1","Informado","2024-09-27T12:24:28","2024-09-27T12:24:28","07454892000140","KLEIN LOCAÇÕES PARA EVENTOS LTDA - ME","PJ","1","ME",,,"BRA","30","1950","58500","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-09",,,,,,
"75123125000108-1-000006/2024","10","https://pncp.gov.br/api/pncp/v1/orgaos/75123125000108/compras/2024/6/itens/10/resultados","1","1","Informado","2024-09-27T12:24:28","2024-09-27T12:24:28","07454892000140","KLEIN LOCAÇÕES PARA EVENTOS LTDA - ME","PJ","1","ME",,,"BRA","30","700","21000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2024-09-09",,,,,,
"14814139000183-1-000010/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/10/itens/1/resultados","1","1","Informado","2025-02-07T15:57:12","2025-02-07T15:57:12","52994508000156","JG MOBILIARIOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","200","115.99","23198","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-07",,,,,,
"14814139000183-1-000210/2024","2","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/210/itens/2/resultados","1","1","Informado","2025-02-10T08:36:44","2025-02-10T08:36:44","05062455000155","ALPHARAD COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS HOSPITALARES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","120","53","6360","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-10",,,,,,
"14814139000183-1-000210/2024","3","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/210/itens/3/resultados","1","1","Informado","2025-02-10T08:36:44","2025-02-10T08:36:44","61485900001132","SG TECNOLOGIA CLINICA LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","180000","0.209","37620","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-10",,,,,,
"14814139000183-1-000210/2024","4","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/210/itens/4/resultados","1","1","Informado","2025-02-10T08:36:44","2025-02-10T08:36:44","24118004000137","ANGULAR PRODUTOS PARA SAUDE LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","1e+06","0.084","84000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-10",,,,,,
"14814139000183-1-000210/2024","5","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/210/itens/5/resultados","1","1","Informado","2025-02-10T08:36:44","2025-02-10T08:36:44","24118004000137","ANGULAR PRODUTOS PARA SAUDE LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","800","3.5","2800","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-10",,,,,,
"14814139000183-1-000210/2024","6","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/210/itens/6/resultados","1","1","Informado","2025-02-10T08:36:44","2025-02-10T08:36:44","37931064000116","LEMED COMERCIO DE MATERIAL E MEDICAMENTOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1000","4.125","4125","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-10",,,,,,
"14814139000183-1-000210/2024","9","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/210/itens/9/resultados","1","1","Informado","2025-02-10T08:36:45","2025-02-10T08:36:45","24118004000137","ANGULAR PRODUTOS PARA SAUDE LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","100","2.8","280","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-10",,,,,,
"14814139000183-1-000210/2024","10","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/210/itens/10/resultados","1","1","Informado","2025-02-10T08:36:45","2025-02-10T08:36:45","24118004000137","ANGULAR PRODUTOS PARA SAUDE LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","100","2.8","280","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-10",,,,,,
"14814139000183-1-000002/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/2/itens/1/resultados","1","1","Informado","2025-02-10T08:42:06","2025-02-10T08:42:06","23712322000169","PRATO NOBRE REFEICOES COLETIVAS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","141885","141885","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2025-02-10",,,,,,
"14814139000183-1-000026/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/26/itens/1/resultados","1","1","Informado","2025-05-12T12:05:43","2025-05-12T12:05:43","46328269000100","FUFA PR COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1200","25.4","30480","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-12",,,,,,
"14814139000183-1-000026/2025","2","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/26/itens/2/resultados","1","1","Informado","2025-05-12T12:05:43","2025-05-12T12:05:43","47411780000126","BACE COMERCIO INTERNACIONAL LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","2250","39.65","89212.5","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-12",,,,,,
"14814139000183-1-000026/2025","3","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/26/itens/3/resultados","1","1","Informado","2025-05-12T12:05:43","2025-05-12T12:05:43","27311107000107","SC MED DISTRIBUIDORA MEDICO HOSPITALAR LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","750","122.4","91800","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-12",,,,,,
"14814139000183-1-000026/2025","4","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/26/itens/4/resultados","1","1","Informado","2025-05-12T12:05:43","2025-05-12T12:05:43","54858014000927","ESSITY SOLUCOES MEDICAS DO BRASIL   COMERCIO E DISTRIBUICAO LTDA.","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","5000","23.94","119700","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-12",,,,,,
"14814139000183-1-000026/2025","6","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/26/itens/6/resultados","1","1","Informado","2025-05-12T12:05:43","2025-05-12T12:05:43","02881877000164","POLAR FIX INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","15000","3.52","52800","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-12",,,,,,
"77636520000110-1-000005/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/5/itens/1/resultados","1","1","Informado","2025-02-03T09:34:57","2025-02-03T09:34:57","08680158000161","BIO RESIDUOS TRANSPORTES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","1","2000","2000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-01-16",,,,,,
"77636520000110-1-000006/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens/1/resultados","1","1","Informado","2025-02-07T14:00:05","2025-02-07T14:00:05","09328018000191","J P TAPETES E CAPACHOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","19","183.6","3488.4","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-07",,,,,,
"77636520000110-1-000006/2025","2","https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/6/itens/2/resultados","1","1","Informado","2025-02-07T14:00:09","2025-02-07T14:00:09","09328018000191","J P TAPETES E CAPACHOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","489.6","489.6","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-02-07",,,,,,
