numero_controle_pncp,numero_item,aplicacao_beneficio_me_epp,incentivo_produtivo_basico,exigencia_conteudo_nacional,aplicabilidade_margem_preferencia_normal,aplicabilidade_margem_preferencia_adicional,tipo_margem_preferencia_codigo,tipo_margem_preferencia_nome,percentual_margem_preferencia_normal,percentual_margem_preferencia_adicional,aplicacao_margem_preferencia,amparo_legal_margem_preferencia_id,amparo_legal_margem_preferencia_nome,amparo_legal_margem_preferencia_descricao,aplicacao_criterio_desempate,amparo_legal_criterio_desempate_id,amparo_legal_criterio_desempate_nome,amparo_legal_criterio_desempate_descricao,percentual_desconto
46379400000150-1-002476/2023,1,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46379400000150-1-002476/2023,2,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46379400000150-1-002476/2023,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
10465644000109-1-000146/2022,2,,,,,,,,,,,,,,,,,,
46379400000150-1-002476/2023,9,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46379400000150-1-002549/2023,4,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46379400000150-1-002549/2023,5,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46379400000150-1-002474/2023,5,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
27189505000798-1-000124/2025,7,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46694139000183-1-000677/2023,1,,,,,,,,,,,,,,,,,,
46694139000183-1-000675/2023,1,,,,,,,,,,,,,,,,,,
46694139000183-1-000177/2023,1,,,,,,,,,,,,,,,,,,
46379400000150-1-002419/2023,10,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46379400000150-1-002423/2023,1,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46379400000150-1-002423/2023,2,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46379400000150-1-002423/2023,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
46379400000150-1-002423/2023,9,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
24855058000185-1-000646/2023,1,,,,,,,,,,,,,,,,,,
24855058000185-1-000646/2023,2,,,,,,,,,,,,,,,,,,
24855058000185-1-000646/2023,3,,,,,,,,,,,,,,,,,,
24855058000185-1-000646/2023,9,,,,,,,,,,,,,,,,,,
24855058000185-1-000352/2023,8,,,,,,,,,,,,,,,,,,
24855058000185-1-000766/2022,6,,,,,,,,,,,,,,,,,,
24855058000185-1-000502/2022,2,,,,,,,,,,,,,,,,,,
24855058000185-1-000195/2022,2,,,,,,,,,,,,,,,,,,
24855058000185-1-000107/2022,4,,,,,,,,,,,,,,,,,,
24855058000185-1-000107/2022,6,,,,,,,,,,,,,,,,,,
24855058000185-1-000107/2022,7,,,,,,,,,,,,,,,,,,
01801612000146-1-000069/2023,1,,,,,,,,,,,,,,,,,,
10514375000123-1-000032/2023,1,,,,,,,,,,,,,,,,,,
10514375000123-1-000032/2023,3,,,,,,,,,,,,,,,,,,
27189505000798-1-000124/2025,8,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
19843929000100-1-000298/2023,1,,,,,,,,,,,,,,,,,,
19843929000100-1-000298/2023,2,,,,,,,,,,,,,,,,,,
19843929000100-1-000281/2023,2,,,,,,,,,,,,,,,,,,
19843929000100-1-000233/2023,6,,,,,,,,,,,,,,,,,,
00348003000110-1-000151/2023,2,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
00394452000103-1-008021/2022,1,,,,,,,,,,,,,,,,,,
15126437000143-1-000488/2022,2,,,,,,,,,,,,,,,,,,
00394452000103-1-004236/2022,1,,,,,,,,,,,,,,,,,,
00394452000103-1-004236/2022,2,,,,,,,,,,,,,,,,,,
00394452000103-1-004236/2022,3,,,,,,,,,,,,,,,,,,
00394452000103-1-004236/2022,9,,,,,,,,,,,,,,,,,,
00394452000103-1-004236/2022,10,,,,,,,,,,,,,,,,,,
00394452000103-1-002800/2022,1,,,,,,,,,,,,,,,,,,
00394452000103-1-002800/2022,2,,,,,,,,,,,,,,,,,,
00394452000103-1-002800/2022,3,,,,,,,,,,,,,,,,,,
78680337000265-1-000119/2023,1,,,,,,,,,,,,,,,,,,
76416940000128-1-002770/2023,2,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002770/2023,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
01614087000150-1-001476/2025,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
90738196000109-1-000933/2023,6,,,,,,,,,,,,,,,,,,
90738196000109-1-000933/2023,7,,,,,,,,,,,,,,,,,,
76416940000128-1-001836/2023,2,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-001836/2023,9,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-001836/2023,10,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002770/2023,9,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76282656000106-1-000092/2023,4,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
79151312000156-1-000247/2023,8,,,,,,,,,,,,,,,,,,
79151312000156-1-000205/2023,5,,,,,,,,,,,,,,,,,,
79151312000156-1-000200/2023,5,,,,,,,,,,,,,,,,,,
88131164000107-1-000083/2025,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76282656000106-1-000043/2023,4,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76282656000106-1-000043/2023,6,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76282656000106-1-000092/2023,5,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76282656000106-1-000092/2023,6,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76282656000106-1-000080/2023,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002826/2023,4,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
88131164000107-1-000083/2025,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002793/2023,2,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002793/2023,9,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002489/2023,6,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002489/2023,7,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76282656000106-1-000034/2023,1,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76282656000106-1-000034/2023,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76282656000106-1-000033/2023,2,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76282656000106-1-000033/2023,1,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
04567897000190-1-000071/2025,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002196/2023,7,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-001609/2023,1,,,,,,,,,,,,,,,,,,
76416940000128-1-001609/2023,2,,,,,,,,,,,,,,,,,,
76416940000128-1-001609/2023,3,,,,,,,,,,,,,,,,,,
02281037000160-1-000007/2023,2,,,,,,,,,,,,,,,,,,
76282656000106-1-000033/2023,9,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76282656000106-1-000033/2023,10,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
17989386000109-1-000010/2023,5,,,,,,,,,,,,,,,,,,
04567897000190-1-000071/2025,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
88756879000147-1-000391/2023,3,,,,,,,,,,,,,,,,,,
88756879000147-1-000396/2023,1,,,,,,,,,,,,,,,,,,
88756879000147-1-000396/2023,2,,,,,,,,,,,,,,,,,,
88756879000147-1-000401/2023,1,,,,,,,,,,,,,,,,,,
88756879000147-1-000401/2023,2,,,,,,,,,,,,,,,,,,
88756879000147-1-000401/2023,3,,,,,,,,,,,,,,,,,,
56024581000156-1-000080/2023,4,,,,,,,,,,,,,,,,,,
56024581000156-1-000080/2023,5,,,,,,,,,,,,,,,,,,
00394452000103-1-001353/2021,5,,,,,,,,,,,,,,,,,,
00394452000103-1-001353/2021,7,,,,,,,,,,,,,,,,,,
01740489000109-1-000035/2022,4,,,,,,,,,,,,,,,,,,
01740489000109-1-000035/2022,5,,,,,,,,,,,,,,,,,,
01740489000109-1-000035/2022,8,,,,,,,,,,,,,,,,,,
07791947000107-1-000133/2023,1,,,,,,,,,,,,,,,,,,
07791947000107-1-000133/2023,2,,,,,,,,,,,,,,,,,,
07791947000107-1-000111/2023,1,,,,,,,,,,,,,,,,,,
07791947000107-1-000085/2023,1,,,,,,,,,,,,,,,,,,
07791947000107-1-000084/2023,1,,,,,,,,,,,,,,,,,,
07791947000107-1-000077/2023,1,,,,,,,,,,,,,,,,,,
07791947000107-1-000061/2023,1,,,,,,,,,,,,,,,,,,
07791947000107-1-000036/2023,7,,,,,,,,,,,,,,,,,,
07791947000107-1-000025/2023,4,,,,,,,,,,,,,,,,,,
07791947000107-1-000025/2023,8,,,,,,,,,,,,,,,,,,
04567897000190-1-000071/2025,3,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
01409580000138-1-000235/2023,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
01815216000178-1-000054/2022,8,,,,,,,,,,,,,,,,,,
88566872000162-1-000005/2023,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
88566872000162-1-000005/2023,2,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
00394452000103-1-007937/2022,2,,,,,,,,,,,,,,,,,,
00394452000103-1-007937/2022,3,,,,,,,,,,,,,,,,,,
00394502000144-1-004827/2022,1,,,,,,,,,,,,,,,,,,
88566872000162-1-000014/2022,1,,,,,,,,,,,,,,,,,,
00394502000144-1-009959/2023,1,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
00394502000144-1-012712/2023,10,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
00394502000144-1-012712/2023,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
00394502000144-1-009959/2023,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
00394502000144-1-009959/2023,9,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
00394502000144-1-009959/2023,10,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
00394502000144-1-006248/2022,4,,,,,,,,,,,,,,,,,,
00394502000144-1-006248/2022,5,,,,,,,,,,,,,,,,,,
00394502000144-1-006248/2022,6,,,,,,,,,,,,,,,,,,
00394502000144-1-006248/2022,7,,,,,,,,,,,,,,,,,,
00394502000144-1-006248/2022,8,,,,,,,,,,,,,,,,,,
00394502000144-1-001414/2022,1,,,,,,,,,,,,,,,,,,
00394502000144-1-001414/2022,2,,,,,,,,,,,,,,,,,,
10701551000136-1-000100/2022,5,,,,,,,,,,,,,,,,,,
10701551000136-1-000001/2022,1,,,,,,,,,,,,,,,,,,
11055682000156-1-000161/2023,3,,,,,,,,,,,,,,,,,,
15126437000143-1-000766/2022,5,,,,,,,,,,,,,,,,,,
15126437000143-1-000766/2022,7,,,,,,,,,,,,,,,,,,
15126437000143-1-000711/2022,1,,,,,,,,,,,,,,,,,,
10662072000158-1-000002/2022,4,,,,,,,,,,,,,,,,,,
10662072000158-1-000002/2022,5,,,,,,,,,,,,,,,,,,
10662072000158-1-000002/2022,6,,,,,,,,,,,,,,,,,,
10662072000158-1-000002/2022,8,,,,,,,,,,,,,,,,,,
10662072000158-1-000001/2022,9,,,,,,,,,,,,,,,,,,
05012896000142-1-000247/2023,5,,,,,,,,,,,,,,,,,,
05012896000142-1-000247/2023,6,,,,,,,,,,,,,,,,,,
05012896000142-1-000247/2023,8,,,,,,,,,,,,,,,,,,
45739083000173-1-000147/2023,1,,,,,,,,,,,,,,,,,,
76416940000128-1-002992/2023,3,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002527/2023,4,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002527/2023,5,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002295/2023,4,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002295/2023,6,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002709/2023,4,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002709/2023,5,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002709/2023,6,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002709/2023,7,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002197/2023,1,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002197/2023,2,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
32370759000152-1-000005/2022,4,,,,,,,,,,,,,,,,,,
11661424000113-1-000025/2022,1,,,,,,,,,,,,,,,,,,
11661424000113-1-000025/2022,2,,,,,,,,,,,,,,,,,,
76416940000128-1-001711/2023,1,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-002295/2023,7,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-001903/2023,6,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-001903/2023,7,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
76416940000128-1-001903/2023,5,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
11661424000113-1-000025/2022,9,,,,,,,,,,,,,,,,,,
11661424000113-1-000002/2022,1,,,,,,,,,,,,,,,,,,
48344014000159-1-000232/2023,4,,,,,,,,,,,,,,,,,,
48344014000159-1-000232/2023,8,,,,,,,,,,,,,,,,,,
48344014000159-1-000221/2023,9,,,,,,,,,,,,,,,,,,
48344014000159-1-000221/2023,10,,,,,,,,,,,,,,,,,,
48344014000159-1-000214/2023,8,,,,,,,,,,,,,,,,,,
48344014000159-1-000212/2023,1,,,,,,,,,,,,,,,,,,
48344014000159-1-000212/2023,2,,,,,,,,,,,,,,,,,,
48344014000159-1-000107/2023,5,,,,,,,,,,,,,,,,,,
48344014000159-1-000107/2023,8,,,,,,,,,,,,,,,,,,
48344022000103-1-000070/2023,1,,,,,,,,,,,,,,,,,,
87482535000124-1-000527/2023,1,,,,,,,,,,,,,,,,,,
87482535000124-1-000453/2023,1,,,,,,,,,,,,,,,,,,
87482535000124-1-000259/2023,1,,,,,,,,,,,,,,,,,,
02125227000199-1-000159/2023,3,,,,,,,,,,,,,,,,,,
02125227000199-1-000158/2023,1,,,,,,,,,,,,,,,,,,
02125227000199-1-000158/2023,3,,,,,,,,,,,,,,,,,,
02125227000199-1-000157/2023,4,,,,,,,,,,,,,,,,,,
02125227000199-1-000147/2023,3,,,,,,,,,,,,,,,,,,
02125227000199-1-000145/2023,3,,,,,,,,,,,,,,,,,,
02125227000199-1-000133/2023,1,,,,,,,,,,,,,,,,,,
02125227000199-1-000133/2023,2,,,,,,,,,,,,,,,,,,
02125227000199-1-000133/2023,3,,,,,,,,,,,,,,,,,,
02125227000199-1-000130/2023,1,,,,,,,,,,,,,,,,,,
02125227000199-1-000130/2023,3,,,,,,,,,,,,,,,,,,
02125227000199-1-000128/2023,1,,,,,,,,,,,,,,,,,,
02125227000199-1-000127/2023,1,,,,,,,,,,,,,,,,,,
02125227000199-1-000114/2023,1,,,,,,,,,,,,,,,,,,
02125227000199-1-000114/2023,2,,,,,,,,,,,,,,,,,,
02125227000199-1-000114/2023,3,,,,,,,,,,,,,,,,,,
02125227000199-1-000112/2023,3,,,,,,,,,,,,,,,,,,
02125227000199-1-000111/2023,1,,,,,,,,,,,,,,,,,,
02125227000199-1-000107/2023,3,,,,,,,,,,,,,,,,,,
02125227000199-1-000094/2023,4,,,,,,,,,,,,,,,,,,
02125227000199-1-000094/2023,5,,,,,,,,,,,,,,,,,,
10465644000109-1-000253/2023,4,,,,,,,,,,,,,,,,,,
10465644000109-1-000252/2023,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000252/2023,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000249/2023,4,,,,,,,,,,,,,,,,,,
10465644000109-1-000242/2023,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000242/2023,9,,,,,,,,,,,,,,,,,,
10465644000109-1-000242/2023,10,,,,,,,,,,,,,,,,,,
10465644000109-1-000237/2023,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000233/2023,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000232/2023,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000231/2023,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000231/2023,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000231/2023,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000223/2023,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000223/2023,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000223/2023,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000213/2023,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000213/2023,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000209/2023,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000209/2023,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000206/2023,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000205/2023,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000204/2023,4,,,,,,,,,,,,,,,,,,
10465644000109-1-000203/2023,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000203/2023,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000203/2023,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000197/2023,5,,,,,,,,,,,,,,,,,,
10465644000109-1-000197/2023,6,,,,,,,,,,,,,,,,,,
10465644000109-1-000130/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000192/2023,5,,,,,,,,,,,,,,,,,,
10465644000109-1-000192/2023,7,,,,,,,,,,,,,,,,,,
10465644000109-1-000192/2023,8,,,,,,,,,,,,,,,,,,
10465644000109-1-000226/2022,4,,,,,,,,,,,,,,,,,,
10465644000109-1-000207/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000207/2022,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000179/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000174/2022,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000174/2022,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000173/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000172/2022,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000172/2022,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000171/2022,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000164/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000164/2022,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000164/2022,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000163/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000159/2022,5,,,,,,,,,,,,,,,,,,
10465644000109-1-000147/2022,6,,,,,,,,,,,,,,,,,,
10465644000109-1-000116/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000116/2022,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000116/2022,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000109/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000109/2022,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000109/2022,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000107/2022,5,,,,,,,,,,,,,,,,,,
10465644000109-1-000104/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000073/2022,5,,,,,,,,,,,,,,,,,,
10465644000109-1-000073/2022,6,,,,,,,,,,,,,,,,,,
10465644000109-1-000072/2022,8,,,,,,,,,,,,,,,,,,
10465644000109-1-000054/2022,5,,,,,,,,,,,,,,,,,,
10465644000109-1-000054/2022,6,,,,,,,,,,,,,,,,,,
10465644000109-1-000044/2022,5,,,,,,,,,,,,,,,,,,
10465644000109-1-000036/2022,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000026/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000026/2022,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000025/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000023/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000019/2022,4,,,,,,,,,,,,,,,,,,
10465644000109-1-000019/2022,7,,,,,,,,,,,,,,,,,,
10465644000109-1-000010/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000010/2022,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000010/2022,3,,,,,,,,,,,,,,,,,,
10465644000109-1-000005/2022,1,,,,,,,,,,,,,,,,,,
10465644000109-1-000005/2022,2,,,,,,,,,,,,,,,,,,
10465644000109-1-000005/2022,9,,,,,,,,,,,,,,,,,,
10465644000109-1-000005/2022,10,,,,,,,,,,,,,,,,,,
36975571000199-1-000222/2023,2,,,,,,,,,,,,,,,,,,
36975571000199-1-000221/2023,3,,,,,,,,,,,,,,,,,,
36975571000199-1-000216/2023,1,,,,,,,,,,,,,,,,,,
36975571000199-1-000178/2023,4,,,,,,,,,,,,,,,,,,
36975571000199-1-000178/2023,6,,,,,,,,,,,,,,,,,,
36975571000199-1-000178/2023,7,,,,,,,,,,,,,,,,,,
36975571000199-1-000177/2023,1,,,,,,,,,,,,,,,,,,
36975571000199-1-000177/2023,2,,,,,,,,,,,,,,,,,,
36975571000199-1-000168/2023,1,,,,,,,,,,,,,,,,,,
36975571000199-1-000155/2023,3,,,,,,,,,,,,,,,,,,
36975571000199-1-000154/2023,3,,,,,,,,,,,,,,,,,,
36975571000199-1-000149/2023,1,,,,,,,,,,,,,,,,,,
36975571000199-1-000132/2023,1,,,,,,,,,,,,,,,,,,
36975571000199-1-000092/2023,1,,,,,,,,,,,,,,,,,,
36975571000199-1-000083/2023,3,,,,,,,,,,,,,,,,,,
36975571000199-1-000078/2023,4,,,,,,,,,,,,,,,,,,
36975571000199-1-000078/2023,5,,,,,,,,,,,,,,,,,,
36975571000199-1-000078/2023,6,,,,,,,,,,,,,,,,,,
36975571000199-1-000078/2023,7,,,,,,,,,,,,,,,,,,
36975571000199-1-000077/2023,6,,,,,,,,,,,,,,,,,,
36975571000199-1-000055/2023,1,,,,,,,,,,,,,,,,,,
01065846000172-1-000003/2022,10,,,,,,,,,,,,,,,,,,
14963960000161-1-000010/2023,2,,,,,,,,,,,,,,,,,,
14963960000161-1-000010/2023,9,,,,,,,,,,,,,,,,,,
14963960000161-1-000010/2023,10,,,,,,,,,,,,,,,,,,
35834377000120-1-000065/2022,3,,,,,,,,,,,,,,,,,,
35834377000120-1-000020/2022,1,,,,,,,,,,,,,,,,,,
35834377000120-1-000031/2021,1,,,,,,,,,,,,,,,,,,
87849923000109-1-000238/2023,3,,,,,,,,,,,,,,,,,,
87849923000109-1-000238/2023,9,,,,,,,,,,,,,,,,,,
10637926000146-1-000013/2022,9,,,,,,,,,,,,,,,,,,
10637926000146-1-000013/2022,10,,,,,,,,,,,,,,,,,,
87849923000109-1-000242/2023,2,,,,,,,,,,,,,,,,,,
87849923000109-1-000242/2023,3,,,,,,,,,,,,,,,,,,
87849923000109-1-000073/2023,1,,,,,,,,,,,,,,,,,,
87849923000109-1-000073/2023,2,,,,,,,,,,,,,,,,,,
87849923000109-1-000073/2023,3,,,,,,,,,,,,,,,,,,
04567897000190-1-000071/2025,10,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
87849923000109-1-000031/2023,10,,,,,,,,,,,,,,,,,,
45176005000108-1-000280/2023,1188716,,,,,,,,,,,,,,,,,,
45176005000108-1-000280/2023,1188723,,,,,,,,,,,,,,,,,,
45176005000108-1-000280/2023,1188724,,,,,,,,,,,,,,,,,,
22678874000135-1-000477/2023,1,,,,,,,,,,,,,,,,,,
22678874000135-1-000450/2023,4,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
22678874000135-1-000450/2023,5,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
22678874000135-1-000450/2023,6,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
22678874000135-1-000450/2023,7,FALSE,FALSE,,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
22678874000135-1-000449/2023,4,,,,,,,,,,,,,,,,,,
22678874000135-1-000449/2023,5,,,,,,,,,,,,,,,,,,
22678874000135-1-000449/2023,7,,,,,,,,,,,,,,,,,,
87613071000148-1-000252/2023,2,,,,,,,,,,,,,,,,,,
87613071000148-1-000252/2023,3,,,,,,,,,,,,,,,,,,
87613071000148-1-000252/2023,9,,,,,,,,,,,,,,,,,,
87613071000148-1-000252/2023,10,,,,,,,,,,,,,,,,,,
87613071000148-1-000250/2023,5,,,,,,,,,,,,,,,,,,
87613071000148-1-000250/2023,7,,,,,,,,,,,,,,,,,,
87613071000148-1-000250/2023,8,,,,,,,,,,,,,,,,,,
87613071000148-1-000184/2023,3,,,,,,,,,,,,,,,,,,
87613071000148-1-000184/2023,10,,,,,,,,,,,,,,,,,,
87613071000148-1-000183/2023,6,,,,,,,,,,,,,,,,,,
08761124000100-1-000766/2023,1,,,,,,,,,,,,,,,,,,
08761124000100-1-000683/2023,1,,,,,,,,,,,,,,,,,,
08761124000100-1-000501/2023,4,,,,,,,,,,,,,,,,,,
08761124000100-1-000501/2023,5,,,,,,,,,,,,,,,,,,
08761124000100-1-000501/2023,6,,,,,,,,,,,,,,,,,,
15126437000143-1-000216/2022,1,,,,,,,,,,,,,,,,,,
46643474000152-1-000087/2025,1,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,,,,FALSE,,,,0
