"endpoint","numeroItem","codigo_pdm","descricao","unidadeMedida"
"https://pncp.gov.br/api/pncp/v1/orgaos/21289590000194/compras/2024/5/itens",4057740,"2259","Álcool etílico hidratado na forma líquida 70INMP. Finalidade: Desinfetante de uso geral, pode ser utilizado em ambiente doméstico e profissional. Possui efeito germicida, bactericida e antesséptico. Ideal para limpeza e Desinfecção de Superfícies, Objetos e Ambientes. Embalagem com 1 Litro.","Und"
"https://pncp.gov.br/api/pncp/v1/orgaos/45138070000149/compras/2024/435/itens",3,"12329","EFEDRINA 50MG/ML INJ 1ML","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/46634465000103/compras/2024/15/itens",3,"1824","ACETILCISTEÍNA 40MG/ML XPE FRASCO 100 ML + COPO","FRASC"
"https://pncp.gov.br/api/pncp/v1/orgaos/88185020000125/compras/2023/298/itens",3,"15870","CARBONATO CALCIO 500 MG COMPRIMIDO
(EQUIVALENTE A 500 MG  DE  CALCIO ELEMENTAR), NA FORMA DE COMPRIMIDO.","COMPRIMIDO (CP)"
"https://pncp.gov.br/api/pncp/v1/orgaos/44733608000109/compras/2024/481/itens",6,"2259","ÁLCOOL ETÍLICO HIDRATO 92,8°; FRASCO 1 LITRO","Metro Linear/Dia"
"https://pncp.gov.br/api/pncp/v1/orgaos/77001329000100/compras/2023/60/itens",9,"18856","CREME BARREIRA composta por parafina líquida, citrato de magnésio, glicerol, água purificada, mantém o PH natural da pele (5.5), apresenta ação hidrofóbica, evita que a umidade das secreções corporais penetre na camada superficial da pele. Embalagem com no mínimo 92g. O produto deve apresentar registro na ANVISA.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/44733608000109/compras/2024/267/itens",1,"1824","ACETILCISTEÍNA 100 MG/ML 3ML, SOLUÇÃO INTRAVENOSA E USO INALATÓRIO; FORMA DE APRESENTAÇÃO : AMPOLA 3ML

Acetilcisteína 100 mg/ml 3ml ampola, solução intravenosa ou uso inalatório","Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/10564533000150/compras/2024/78/itens",1,"18239","PURIFICADOR DE AGUA SOFT STAR SUPORTE SOFT. ( COR PRATA)  COM COMPRESSOR RESERVATORIO HERMÉTICO DE 02 LITROS, GAS ECOLOGICO SELO INNETRO, FILTRO DE CARVÃO ATIVADO E PILIPROPILENO, AGUA GELADA E NATURAL.","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/573/itens",3,"8222","HIDROCORTISONA ACETATO, 1% 10MG/G, CREME OU POMADA DERMATOLOGICA BISNAGA 30G, UNIDADE 1.0 BISNAGA","UNIDADE 1.0 BISNAGA "
"https://pncp.gov.br/api/pncp/v1/orgaos/46578498000175/compras/2024/29/itens",4,"5130","AMBROXOL, CLORIDRATO 15mg/5mL XAROPE PEDIÁTRICO SOLUÇÃO ORAL 120mL","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/77845394000103/compras/2024/3/itens",4,"2273","- Alendronato de Sódio 70mm/comp","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/76170240000104/compras/2024/224/itens",10,"354","Nhoque de batata (massa fresca)
Ingredientes: batata em flocos, farinha de trigo enriquecida com ácido fólico e ferro,  sal, conservantes.
Contém glúten.
Embalagem com 400g.","EMBALAGEM (EMB)"
"https://pncp.gov.br/api/pncp/v1/orgaos/46482857000196/compras/2023/2/itens",3,"2595","TESTE RÁPIDO DENGUE DUO (NS1+IGM/IGG) TESTE RÁPIDO PARA DENGUE DUO (NS1+IGM/IGG): TESTE IMUNOGROMATOGRÁFICO DE USO IN VITRO, QUALITATIVO, RÁPIDO E VISUAL PARA DETECÇÃO DIFERENCIAL DOS ANTICORPOS IGM/IGG E ANTÍGENO NS1 DO VÍRUS DA DENGUE SOROTIPOS 1-4 EM AMOSTRAS DE SOROS, PLASMAS E/OU SANGUE TOTAL. VALIDADE MÍNIMA DO TESTE: 24 MESES. COMPROVANTE DE QUE O PRODUTO ESTÁ DEVIDAMENTE REGISTRADO NA ANVISA","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/44563583000134/compras/2024/368/itens",5,"10094","NISTATINA 100.000 UI/ G CREME VAGINAL.","TUBO"
"https://pncp.gov.br/api/pncp/v1/orgaos/22678874000135/compras/2023/21/itens",1,"2259","ALCOOL   TIPO  ETILICO  LIQUIDO  GRADUACAO  70  INPM  77 GRAUS GL . FRASCO 1 LITRO.","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/44496313000158/compras/2021/20/itens",2,"3167","AZITROMICINA 500 MG COMPRIMIDOS","CPS"
"https://pncp.gov.br/api/pncp/v1/orgaos/00562279000105/compras/2022/6/itens",5,"7355","DESCRIÇÃO CATMAT: FENOBARBITAL SÓDICO, DOSAGEM:40 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL -
GOTAS","FRASCO 20 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/07231209000105/compras/2023/7/itens",2140,"19584","PADRÃO REFERENCIAL - Tipo: aditivo probiótico; Concentração: Bifidobacterium bifidum (Mín.) 3,33 x 107 UFC/g, Enterococcus faecium (Mín.) 1,66 x 107 UFC/g, Lactobacillus acidophilus (Mín.) 3,33 x 107 UFC/g, Lactobacillus plantarum (Mín.) 1,66 x 107 UFC/g, Saccharomyces cerevisiae (Mín.) 3,33 x 105 UFC/g; Características adicionais: seringa de 14 mg.","1 - Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/07387311000102/compras/2024/12/itens",4,"8752","LENALIDOMIDA 10mg, caixa com 21 cápsulas duras","%"
"https://pncp.gov.br/api/pncp/v1/orgaos/11166368000140/compras/2022/59/itens",3,"8428","INSULINA TRESIBA 3 ML","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/01613167000190/compras/2024/60/itens",10,"3195","BACLOFENO 10 MG COMPRIMIDOBACLOFENO 10 MG COMPRIMIDO","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/76178011000128/compras/2024/93/itens",2,"1824","BR0355786 ACETILCISTEINA 40MG/ML 120ML SOLUCAO ORAL","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/02385669000174/compras/2024/606/itens",1,"1289","TUBO GEL
Desc. Complementar: TUBO;PLAS;GEL
SEPARADOR;3,5ML;360059,BECTON;CX
100UN
TUBO EM PLÁSTICO; CAPACIDADE 3,5 ML; COM GEL
SEPARADOR; TAMPA AMARELA
OURO; TRANSPARENTE;INCOLOR;ESTERIL;MEDINDO
13X75MM;REF 360059; BECTON DICKINSON; CAIXA COM
100 UNIDADESTUBO PARA COLETA DE SANGUE A
VÁCUO MATERIAL: PLÁSTICO P.E.T., TRANSPARENTE;
INCOLOR; ESTÉRILMEDIDAS: 13X75MMCAPACIDADE DE
ASPIRAÇÃO: 3,5 MLCOM GEL SEPARADOR COM DESIGN
APERFEIÇOADO (PARA OBTENÇÃO DE SORO) E
ATIVADOR DE COÁGULOTUBO NÃO SILICONIZADO,
ROLHA DE BORRACHA SILICONIZADA, COM
TAMPA PLÁSTICA PROTETORA TIPO HEMOGARD, NA
COR AMARELO OURO. ESTERELIZADO A RADIAÇÃO
GAMMA. TUBOS ETIQUETADOS, CONTENDO: Nº DE
02 CAIXAS
Tipo: Informação Pública
LOTE, PRAZO DE VALIDADE, Nº DE CATÁLOGO E
VOLUME DE ASPIRAÇÃO. EMBALAGEM: BANDEJA DE
ISOPOR, REVESTIDO EM PLÁSTICO, CONTENDO 100
UNIDADES CADA. NCM Nº 38.22.0090 - MARCA: BD
VACUTAINER - PROCEDÊNCIA: UK - REGISTRO DO
MINISTÉRIO DA SAÚDE Nº 10033430470.","CAIXAS"
"https://pncp.gov.br/api/pncp/v1/orgaos/01203485000183/compras/2024/2/itens",1,"18213","BSS Solução Salina Balanceada 500ml","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/45749819000194/compras/2024/41/itens",9,"2593","ALOGLIPTINA 25MGCOTA PRINCIPAL DO ITEM 152","CPR"
"https://pncp.gov.br/api/pncp/v1/orgaos/15126437000143/compras/2023/508/itens",9,"10109","Nitrofurantoína","Cápsula"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523122000163/compras/2024/22/itens",6,"1289","MACA C/ RODIZIOS E SUPORTE PARA SORO COM PROTECAO POR GRADES CONTRA QUEDA DO PACIENTE,CONSTRUIDO EM CHAPA DE ACO INOXIDAVEL, PROVIDO DE CABECEIRA MOVEL REGULAVEL, SUBMETIDOS A TRATAMENTO E PROTECAO PREVIOS ANTI-FERRUGINOSOS; PROVIDODE RODIZIOS COM FREIO NA DIAGONAL; DEVERA VIR ACOMPANHADO DE SUPORTE DE SORO CROMADO PARA SER ACOPLADO NAS LATERAIS DA MACA. CARRO MACA SIMPLES COM DIMENSOES APROXIMADAS DE LARGURA 0,60M (070)M XCOMP. 1,90M (1,97) X ALTURA DE 0,77M. ACOMPANHACOLCHONETES CONFECCIONADOS EM ESPUMA DE POLIURETANO EM UMA SO PECA, COM BLOCO HOMOGENEO EM SUA TOTALIDADE, ISENTO DE MANCHAS, SEM CAUSAR MIGRACOESNO PLASTICO REVESTIDO DE CAPA DE PVC OU OUTRO MATERIAL COMPATIVEL, DE PREFERENCIA NA COR PRETA, NAS SEGUINTES DIMENSOES APROXIMADAS DE 1,80 M DE COMPRIMENTO X 0,50 M DE LARGURA X 0,08 M DE ALTURA.-------------------------------------------------","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/03930106000182/compras/2023/48/itens",2,"18093","(ID-114257) POLISSULFATO  PENTOSANO DE SODIO, Forma Farmaceutica: capsula, Concentracao: 100mg.","unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/11038582000111/compras/2024/58/itens",7,"2362","APRAZ 1 MG ALPRAZOLAM","CX"
"https://pncp.gov.br/api/pncp/v1/orgaos/77857183000190/compras/2022/18/itens",9,"17708","Dipirona sódica 500 mg/mL solução injetável 2ml. - <p>BR0268252</p>","AMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/03239019000183/compras/2024/204/itens",10,"5061","""LEITE LONGA VIDA CAIXA 1 LITRO - UHT INTEGRAL, LIVRE DE ESTABILIZANTES CITRATO DE SODIO, TRIFOSFATO DE SODIO,
MONOFOSFATO DE SODIO E DIFOSFATO DE SODIO, CONTENDO
VITAMINA C, FERRO, ZINCO, VITAMINA D,""
","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/18338178000102/compras/2024/105/itens",6,"19967","Vitamina do Complexo B (B15mg + B2 2mg + B3 20mg+ B5 3mg +B6 2mg)","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/18028829000168/compras/2024/12/itens",5,"351","AMINOFILINA 10ML INJETÁVEL 24MG/ML","Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/18392506000159/compras/2024/106/itens",2,"3946","BUDESONIDA 50MG SPRAY","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/45299104000187/compras/2024/154/itens",3,"17893","Sacubitril Valsartana Sódica Hidratada 50mg (24MG + 26MG)","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/01409580000138/compras/2024/1111/itens",10,"2611","Cloridrato De Lurasidona, 20 Mg Com Rev Ct Bl Al Al X 7","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/44229821000170/compras/2024/2/itens",3852024,"1872","ÁCIDO ASCÓRBICO. Concentração: 100 mg/mL. Forma farmacêutica: Solução Injetável. Via de administração: IV. Apresentação: Ampola 5 mL. Unidade: AMP","AP"
"https://pncp.gov.br/api/pncp/v1/orgaos/13858907000138/compras/2022/3/itens",1,"363","Aciclovir 200mg - Comprimido","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/06769798000117/compras/2024/136/itens",4480371,"10083","NIMESULIDA 100 MG COMP","CMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/17747940000141/compras/2024/56/itens",3,"2036","Ácido valpróico 500mg/5ml frasco 100ml","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/02056729000105/compras/2024/780/itens",1,"5141","BROMEXINA CLORIDRATO 4 MG/5ML XAROPE FRASCO 120 ML + DOSADOR  - PEDIATRICO","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/4871/itens",3,"19872","FREMANEZUMABE, 150MG/ML, SOLUCAO INJETAVEL, SERINGA PREENCHIDA 1,5ML, UNIDADE 1.0 SERINGA PREENCHIDA","UNIDADE 1.0 SERINGA PREENCHIDA"
"https://pncp.gov.br/api/pncp/v1/orgaos/59015438000196/compras/2024/31/itens",1,"2595","Teste rápido para dengue, in vitro, indicado para detecção tanto do antígeno NS1, podendo identificar tanto por amostras de soro, plasma ou sangue total com alto grau de especificidade e sensibilidade, capaz de detectar todos os quatro sorotipos da dengue, o kit deve conter diluentes de ensaio, pipetas capilares de 10ul, conta-gotas para o teste, leitor visual e manual de instruções","teste"
"https://pncp.gov.br/api/pncp/v1/orgaos/24363590000185/compras/2024/4/itens",2,"1872","ACIDO ASCORBICO 100 MGML AMPOLA 5ML SOLUCAO INJETAVEL","M"
"https://pncp.gov.br/api/pncp/v1/orgaos/10581764000171/compras/2024/41/itens",1,"11156","Pregabalina 50 mg com 30 comprimidos","caixa"
"https://pncp.gov.br/api/pncp/v1/orgaos/46137444000174/compras/2023/1439/itens",3,"14550","MIRTAZAPINA 45 MG CPS","COM"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/675/itens",1,"8918","Loperamida cloridrato","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/46634457000159/compras/2024/131/itens",5,"15286","DIVALPROATO DE SÓDIO DE LIBERAÇÃO PROLONGADA 250MG","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/11097243000106/compras/2024/71/itens",8,"349","AMPICILINA - CONCENTRACAO/DOSAGEM 1 G,FORMA FARMACEUTICA PO PARA SOLUCAO INJETAVEL,FORMA DE APRESENTACAO FRASCO-AMPOLA,VIA DE ADMINISTRACAO PARENTERAL","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/87890992000158/compras/2024/331/itens",4,"9712","Metronidazol 250mg.","COMPRIMIDO (COMPRIM.)"
"https://pncp.gov.br/api/pncp/v1/orgaos/19843929000100/compras/2023/193/itens",3,"6171","DICLOFENACO - PRINCIPIO ATIVO: DICLOFENACO SODICO; CONCENTRACAO/DOSAGEM: 50 MG; FORMA FARMACEUTICA: COMPRIMIDO; APRESENTACAO: .; COMPONENTE: .;","1,00 UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/24772287000136/compras/2023/41/itens",8,"2418","FÓRMULA INFANTIL, EM PÓ, DE AMINOÁCIDOS LIVRES PARA LACTENTES E DE SEGUIMENTO PARA LACTENTES (DESDE O NASCIMENTO) E/ OU CRIANÇAS DE PRIMEIRA INFÂNCIA, DESTINADA A NECESSIDADES DIETOTERÁPICAS ESPECÍFICAS, COMO ALERGIA À PROTEÍNA DO LEITE DE VACA, A SO - FÓRMULA INFANTIL, EM PÓ, DE AMINOÁCIDOS LIVRES PARA LACTENTES E DE SEGUIMENTO PARA LACTENTES (DESDE O NASCIMENTO) E/ OU CRIANÇAS DE PRIMEIRA INFÂNCIA, DESTINADA A NECESSIDADES DIETOTERÁPICAS ESPECÍFICAS, COMO ALERGIA À PROTEÍNA DO LEITE DE VACA, A SOJA, A MÚLTIPLOS ALIMENTOS E A HIDROLISADOS PROTÉICOS; SÍNDROME DO INTESTINO CURTO, TRANSIÇÃO DE NUTRIÇÃO PARENTERAL PARA ENTERAL E MAL ABSORÇÃO PARA LACTENTES. FÓRMULA ELEMENTAR À BASE DE 100% DE AMINOÁCIDOS LIVRES, 100% DE MALTODEXTRINA E 100% DE LIPÍDIOS DE ORIGEM VEGETAL, EXCETO ÓLEO DE SOJA, NUTRICIONALMENTE COMPLETA. ISENTA DE SACAROSE, LACTOSE, GLÚTEN E SOJA OU TRAÇOS DE SOJA, COM TEORES DE NUTRIENTES ATENDENDO AOS VALORES MÍNIMOS E MÁXIMOS DO CODEX ALIMENTARIUS FAO/OMS PARA VITAMINAS E MINERAIS?. EMBALAGEM DE 400G","UN - UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/45780103000150/compras/2023/35/itens",4,"12315","Cota Reservada - SULFAMETOXAZOL 200MG/5ML+TRIMETOPRIMA 40MG/5ML, SUSP, F100ML                       ","FRASCO              "
"https://pncp.gov.br/api/pncp/v1/orgaos/09151473000164/compras/2024/60/itens",3,"2418","Formula alimentar de aminoácidos livres, isenta de proteínas lácteas, lactose, galactose, frutose, sacarose e gluten. Indicada para crianças até 3 anos de idade. Para alérgico alimentar a proteína animal e soja. Lata de 400g. Produto solicitado por determinação judicial: Neocate LCP","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/87612537000190/compras/2024/28/itens",10,"6213","DIMENIDRINATO 50 MG + CLORIDRATO DE PIRIDOXINA 10 MG","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/18026021000141/compras/2023/22/itens",2,"2259","Álcool etílico hidratado 46,2%, embalagem contendo dados de identificação do produto, número de lote, data de fabricação e validade mínima de 12(doze) meses
","L"
"https://pncp.gov.br/api/pncp/v1/orgaos/03238631000131/compras/2023/31/itens",7,"6397","DOXICICLINA, CLORIDRATO - CONCENTRACAO/DOSAGEM 100 MG. FORMA FARMACEUTICA COMPRIMIDO. VIA DE ADMINISTRACAO ORAL. - DOXICICLINA, CLORIDRATO - CONCENTRACAO/DOSAGEM 100 MG. FORMA FARMACEUTICA COMPRIMIDO. VIA DE ADMINISTRACAO ORAL.","UN - UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/00394544000185/compras/2024/1071/itens",8,"17893","VALSARTANA COMPOSIÇÃO: ASSOCIADO AO SACUBITRIL, CONCENTRAÇÃO: 26 MG + 24","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/10221786000120/compras/2024/22/itens",4,"1289","SORO GLICOSADO 5% 500 ML BOLSA TRILAMINADA SISTEMA FECHADO.","bolsa"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/11294/itens",1,"13499","ZOLPIDEM, HEMITARTARATO, 5MG, COMPRIMIDO SUBLIGUAL, UNIDADE 1.0 COMPRIMIDO","UNIDADE 1.0 COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/34925131000100/compras/2024/5/itens",2,"2036","ÁCIDO VALPRÓICO 500MG, COMPRIMIDO.","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/46694139000183/compras/2024/383/itens",1,"9035","Dexclorfeniramina, maleato 2mg comp","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/76331941000170/compras/2024/310/itens",1,"12269","SOMATROPINA 12UI/ML - BR 0404846","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/46732442000123/compras/2024/43/itens",5,"19654","DUPILUMABE 300MG SERINGA PREENCHIDA COM 2ML DE SOLUÇÃO DE USO SUBCUTÂNEO + SISTEMA DE SEGURANÇA (DUPIXENT)","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/45331188000199/compras/2024/17/itens",1,"6143","DEXAMETASONA INJETAVEL","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/76958966000106/compras/2023/63/itens",4,"1289","KIT PARA DETERMINAÇÃO DE GAMA GLUTAMIL TRANSFERASE (YGT). MÉTODO: CINÉTICOCOLORIMÉTRICO. AMOSTRA: SORO OU PLASMA. REAGENTE COMPATÍVEL COM O EQUIPAMENTO SMART 200+. VOLUME TOTAL DO KIT: 100 A 200ML. ENTREGA PROGRAMADA DO REAGENTE CONFORME A NECESSIDADE DA DEMANDA LABORATORIAL.
BR0331737","KITS (KT)"
"https://pncp.gov.br/api/pncp/v1/orgaos/18025999000199/compras/2024/163/itens",6,"2360","alopurinol 100mg","comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/46195079000154/compras/2024/86/itens",1,"8326","MODAFINILA 200 MG","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/11326603000102/compras/2022/2/itens",7,"8222","Hidrocortisona 500mg - injetável","FRASCO /AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/05054929000117/compras/2024/116/itens",1,"19750","SEMAGLUTIDA 1,34 MG/ML X 1,5 ML","SERINGA"
"https://pncp.gov.br/api/pncp/v1/orgaos/01606399000111/compras/2024/6/itens",4,"2036","Ácido valpróico (Valproato de Sódio), 250mg, comprimido CATMAT BR0267504-2","CPR"
"https://pncp.gov.br/api/pncp/v1/orgaos/00394544000185/compras/2024/155/itens",3,"2031","Daratumumabe concentração: 20, forma farmacêutica: solução injetável","Frasco 20 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2024/4635/itens",4,"18856","SUPLEMENTO ALIMENTAR, CALCIO CITRATO MALATO 250MG + VITAMINA D3 5MCG + VITAMINA K2 65MCG + MAGNESIO 39MG, TABLETE MASTIGAVEL, EMBALAGEM 1.0 UNIDADE","EMBALAGEM 1.0 UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/17935388000115/compras/2024/25/itens",5,"2360","ALOPURINOL 100 MG CPALOPURINOL 100 MG CP","CP"
"https://pncp.gov.br/api/pncp/v1/orgaos/00942395000141/compras/2024/4/itens",3,"2259","Álcool Etílico Teor Alcoólico: 70% V/V, Composição Básica: Com Emoliente, Forma Farmacêutica: Gel","MILI LITROS"
"https://pncp.gov.br/api/pncp/v1/orgaos/11899413000176/compras/2023/8/itens",1,"1631","CALCIO 600MG  COLECALCIFEROL 400UI COMP *** CP","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/12136401000152/compras/2024/2/itens",3974091,"363","COMPRIMIDOS ACICLOVIR 200 MG","CP"
"https://pncp.gov.br/api/pncp/v1/orgaos/00697295007533/compras/2023/51/itens",5,"8921","(ID-116440) LORAZEPAM, Forma Farmaceutica: comprimido; Concentracao: 1mg.","unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/46364220000103/compras/2024/25/itens",4,"6143","DEXAMETASONA 4MG/ML INJETÁVEL 2,5ML - DEXAMETASONA 4MG/ML INJETÁVEL 2,5ML","AMPOLAS"
"https://pncp.gov.br/api/pncp/v1/orgaos/75461442000134/compras/2024/28/itens",6,"18239","ÁGUA DESTILADA Água Destilada para autoclave e para equipamentos de Luz Intensa Pulsada: não injetável, não estéril e quimicamente pura;Utilizada em equipamentos de Criolipólise;Tratamento da água: Através de filtração no carvão ativado, resina catiônica e resina de leito misto, lâmpada U.V. e filtro microbiológico 0,22 micras;","GALÃO"
"https://pncp.gov.br/api/pncp/v1/orgaos/04092680000171/compras/2023/23/itens",3232160,"354","ÁCIDO FÓLICO 400MCG - COMPRIMIDO","COMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/14587933000131/compras/2024/25/itens",8,"17708","DIPIRONA SÓDICA 500 MG/ML","AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/88185020000125/compras/2023/245/itens",3,"1289","3.	MARGARINA COM SAL – Potes com peso líquido entre 500 gramas e 1 kg. Ingredientes: óleos vegetais líquidos e interesterificados, água, sal, soro de leite, leitelho (soro de manteiga), vitaminas E, A e D, estabilizante lecitina de soja, mono e diglicerídeos de ácidos graxos e ésteres de poliglicerol de ácidos graxos, aciculante ácido cítrico, conservadores benzoato de sódio e sorbato de potássio, corantes urucum e cúrcuma, antioxidantes EDTA e BHT e aromatizante (aroma idêntico ao natural). Sem glúten. De primeira qualidade, extracremosa, com sal, cerca de 60 a 80% de gordura, livre de gordura trans. O produto deve ser resfriado entre 4 e 8ºC e transportado na mesma temperatura. Embalagem: pote plástico. Prazo de validade mínimo: seis meses.
UNIDADE: quilograma","Quilo"
"https://pncp.gov.br/api/pncp/v1/orgaos/06205888000185/compras/2022/1/itens",3,"363","ACICLOVIR 50 MG/G 10G (EMBALALGEM UNITÁRIA)","ITEM"
"https://pncp.gov.br/api/pncp/v1/orgaos/78200482000110/compras/2024/56/itens",8,"1289","BEBIDA LÁCTEA FERMENTADA: soro de leite, leite, açúcar, preparado de polpa de fruta, água, corante natural, aroma e conservantes. Deverá estar acondicionada em embalagem plástica estéril tipo ""barriga","Unid"
"https://pncp.gov.br/api/pncp/v1/orgaos/01801612000146/compras/2023/1186/itens",1,"1289","SORO FISIOLIGO 250 ML","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/10701551000136/compras/2023/130/itens",3,"7890","GABAPENTINA 300MG 30CPS","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/92406438000192/compras/2022/2/itens",5,"8007","FITAS DE HGT PARA MEDIDOR DE GLICOSE","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/16781346000104/compras/2024/26/itens",3984556,"15104","BRINZOLAMIDA 10 MG/ML SUSOFT 5 ML(ORDEM JUDICIAL)","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/08337586000196/compras/2024/5/itens",1,"14456","Acebrofilina 5 mg/ml (xarope) - frasco de 120 ml","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/03452299000103/compras/2024/32/itens",5,"1289","FÓRMULA INFANTIL EXTENSAMENTE HIDROLISADA - LATA 800g - Fórmula infantil extensamente hidrolisada, com  proteínas do soro do leite (80 A 90 Peptídeos e 10 a 20 aminoácidos livres), com adição de  prebióticos, ácidos graxos de cadeia longa - Lcpufas  Isento De Sacarose, Frutose E Glúten. Indicações: Alimentação desde o nascimento utilizadas nos casos de insucesso do tratamento com as parcialmente hidrolisadas, de crianças com alergia a proteína do leite de vaca e/ou de soja. LATA 800g (PREGOMIN PEPTI, APTAMIL PEPTI OU SIMILAR).","LATA"
"https://pncp.gov.br/api/pncp/v1/orgaos/01611538000103/compras/2023/514/itens",1,"10461","Paroxetina  cloridrato 20mg","Comprimidos"
"https://pncp.gov.br/api/pncp/v1/orgaos/78200110000194/compras/2024/70/itens",2,"2420","AMIODARONA, 50MG/ML, INJETÁVEL - 3ML Cod. BR0271710","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/88254909000117/compras/2023/91/itens",1,"2563","ALGINATO DE CALCIO E SODIO, CARBOXIMETILCELULOSE SODICA,","UN"
