data.numeroControlePNCP,data.srp
45780103000150-1-000973/2025,TRUE
10476365000140-1-000063/2025,TRUE
01974088000105-1-000090/2025,TRUE
15023898000190-1-000165/2025,TRUE
03648540000174-1-000105/2025,TRUE
12250999000106-1-000011/2025,TRUE
92465210000173-1-000123/2025,FALSE
04026039000139-1-000004/2025,FALSE
07954480000179-1-020248/2025,TRUE
00394452000103-1-020128/2025,TRUE
10572022000180-1-000935/2025,TRUE
07424905000138-1-000520/2024,TRUE
07911696000157-1-000146/2025,FALSE
07424905000138-1-000289/2025,TRUE
26981455000129-1-000195/2025,TRUE
46374500000194-1-009802/2025,FALSE
46374500000194-1-009809/2025,FALSE
01616171000102-1-000057/2025,TRUE
84013408000198-1-000083/2025,TRUE
06307102000130-1-000874/2025,TRUE
27189505000798-1-000159/2025,TRUE
13260601000185-1-000013/2025,TRUE
46374500000194-1-009293/2025,FALSE
18457267000178-1-000018/2025,TRUE
00394445000101-1-000232/2025,FALSE
27165695000118-1-000187/2025,TRUE
00955107000193-1-000245/2025,TRUE
11447826000110-1-000011/2025,TRUE
52356268000245-1-000062/2025,TRUE
27189505000798-1-000162/2025,TRUE
46374500000194-1-007443/2025,TRUE
46374500000194-1-008444/2025,FALSE
46374500000194-1-009070/2025,FALSE
15126437000305-1-002522/2025,TRUE
10572022000180-1-000729/2025,TRUE
46374500000194-1-008882/2025,FALSE
46374500000194-1-008987/2025,FALSE
46374500000194-1-008376/2025,FALSE
46374500000194-1-007934/2025,FALSE
21040001000130-1-000125/2025,TRUE
78680337000770-1-000352/2025,TRUE
46374500000194-1-009177/2025,FALSE
46374500000194-1-008390/2025,FALSE
46374500000194-1-007935/2025,FALSE
46374500000194-1-008872/2025,FALSE
76282672000107-1-000075/2025,TRUE
15126437000305-1-000418/2025,TRUE
10091536000113-1-000114/2024,TRUE
46374500000194-1-008915/2025,FALSE
46374500000194-1-009131/2025,FALSE
07954480000179-1-020268/2025,TRUE
77721363000140-1-000186/2025,TRUE
11290422000165-1-000038/2025,FALSE
02940523000143-1-000058/2025,TRUE
07424905000138-1-000496/2024,TRUE
07424905000138-1-000498/2024,TRUE
07954480000179-1-018309/2025,TRUE
59766774000170-1-000054/2024,TRUE
18428854000139-1-000062/2025,FALSE
87958625000149-1-000515/2025,TRUE
18675983000121-1-000114/2025,TRUE
18675983000121-1-000134/2025,TRUE
48664304000180-1-000143/2025,TRUE
46374500000194-1-008558/2025,TRUE
46374500000194-1-008114/2025,FALSE
46374500000194-1-008511/2025,FALSE
46374500000194-1-008512/2025,FALSE
08597121000174-1-000601/2025,FALSE
22980999000115-1-000126/2025,TRUE
08597121000174-1-000502/2025,FALSE
87958625000149-1-000493/2025,TRUE
08597121000174-1-000524/2025,TRUE
46694139000183-1-001040/2025,TRUE
57252971000146-1-000012/2025,TRUE
49868348000194-1-000014/2025,TRUE
46374500000194-1-008532/2025,FALSE
76206606000140-1-000391/2025,TRUE
46374500000194-1-008827/2025,FALSE
35682888000174-1-000005/2025,FALSE
78680337000184-1-000267/2025,TRUE
87849923000109-1-000453/2024,FALSE
11358116000113-1-000023/2025,TRUE
01615423000189-1-000073/2025,TRUE
18457192000125-1-000036/2025,TRUE
46374500000194-1-008742/2025,FALSE
02319394000170-1-000125/2025,FALSE
07731102000126-1-000028/2025,TRUE
00394544000185-1-002242/2025,TRUE
16692121000181-1-000189/2025,FALSE
48664304000180-1-000158/2025,TRUE
13792329000184-1-000145/2025,TRUE
76208867000107-1-000248/2025,TRUE
48664304000180-1-000177/2025,TRUE
46599809000182-1-000510/2025,TRUE
27080605000196-1-000820/2025,TRUE
42498733000148-1-001835/2025,FALSE
48664304000180-1-000182/2025,TRUE
12397007000178-1-000016/2025,TRUE
75483230000158-1-000056/2025,TRUE
13864377000130-1-001483/2025,TRUE
17005216000142-1-000027/2025,FALSE
13864377000130-1-001565/2025,TRUE
28127926000161-1-000036/2025,FALSE
91335315000145-1-000131/2025,TRUE
13864377000130-1-001506/2025,TRUE
18431312000620-1-000021/2025,TRUE
13864377000130-1-001512/2025,TRUE
87958625000149-1-000521/2025,TRUE
48344014000159-1-000219/2025,TRUE
11381097000146-1-000030/2025,TRUE
05182233000176-1-000051/2025,TRUE
43465459000173-1-001285/2025,TRUE
46374500000194-1-009194/2025,FALSE
12474705000120-1-000339/2025,TRUE
46377800000127-1-004184/2025,FALSE
27080605000196-1-000885/2025,TRUE
08885100000154-1-000193/2025,FALSE
27080605000196-1-000868/2025,TRUE
13828389000100-1-000022/2025,TRUE
05816630000152-1-008133/2025,FALSE
46374500000194-1-008986/2025,FALSE
45302130000117-1-000142/2025,TRUE
46634093000107-1-000096/2025,TRUE
18712158000150-1-000079/2025,TRUE
46374500000194-1-008185/2025,TRUE
13908702000110-1-000194/2025,FALSE
18313833000178-1-000118/2025,TRUE
76205970000195-1-000155/2025,FALSE
76205681000196-1-000128/2025,TRUE
45281144000100-1-000127/2025,TRUE
27080605000196-1-000839/2025,TRUE
03238961000127-1-000056/2025,TRUE
20356754000196-1-000123/2025,TRUE
63025530000104-1-003874/2025,FALSE
04241980000175-1-000090/2025,TRUE
46177531000155-1-000250/2025,FALSE
83102541000158-1-000180/2025,TRUE
07954605000160-1-000480/2025,TRUE
46319000000150-1-000339/2025,TRUE
15389596000130-1-000131/2025,TRUE
13864377000130-1-001240/2025,TRUE
13864377000130-1-001482/2025,TRUE
09509569000151-1-000105/2025,TRUE
06331110000112-1-000080/2025,TRUE
00348003000110-1-000515/2025,TRUE
03238961000127-1-000073/2025,TRUE
82916818000113-1-000121/2025,TRUE
14234850000169-1-000012/2025,TRUE
87958625000149-1-000516/2025,TRUE
11279755000193-1-000010/2025,TRUE
27080605000196-1-000949/2025,TRUE
87958625000149-1-000517/2025,TRUE
05802877000110-1-000139/2025,TRUE
05054929000117-1-000223/2025,TRUE
27080605000196-1-000841/2025,TRUE
10546524000136-1-000032/2025,TRUE
01814099000128-1-000390/2025,TRUE
46634523000190-1-000131/2024,FALSE
46634523000190-1-000164/2024,FALSE
25053117000164-1-000214/2025,TRUE
18404780000109-1-000055/2025,TRUE
75741348000139-1-000140/2025,TRUE
13792329000184-1-000106/2025,TRUE
03184041000173-1-000115/2025,TRUE
25053117000164-1-000015/2025,TRUE
46634044000174-1-000189/2025,TRUE
15126437000143-1-004260/2024,TRUE
08597121000174-1-000289/2025,TRUE
08597121000174-1-000574/2025,TRUE
08597121000174-1-000624/2025,TRUE
08597121000174-1-000623/2025,TRUE
44959021000104-1-000145/2025,TRUE
03238961000127-1-000068/2024,TRUE
01613320000180-1-000019/2025,TRUE
11800731000138-1-000167/2025,TRUE
13937032000160-1-001984/2025,FALSE
26989715000102-1-001531/2025,TRUE
01613464000136-1-000107/2025,FALSE
01005727000124-1-000238/2024,TRUE
03637549000180-1-000012/2025,TRUE
45276128000110-1-001649/2025,TRUE
12265468000197-1-000045/2025,TRUE
82916818000113-1-000188/2024,TRUE
82916818000113-1-000202/2024,FALSE
87455531000157-1-000452/2025,FALSE
07954480000179-1-020465/2025,TRUE
44959021000104-1-000368/2025,TRUE
00394544000185-1-002377/2025,TRUE
29979036000140-1-000266/2025,TRUE
46374500000194-1-009835/2025,FALSE
46374500000194-1-009839/2025,FALSE
46374500000194-1-009840/2025,FALSE
46374500000194-1-009845/2025,FALSE
10572022000180-1-000951/2025,TRUE
32556060000181-1-000037/2025,TRUE
29138328000150-1-000185/2025,TRUE
16958425000148-1-000560/2025,TRUE
46374500000194-1-008478/2025,FALSE
46374500000194-1-008569/2025,FALSE
65712077000130-1-000019/2025,TRUE
46374500000194-1-008679/2025,FALSE
01610390000184-1-000103/2025,TRUE
16781346000104-1-000169/2025,TRUE
07891690000165-1-000037/2025,FALSE
18278051000145-1-000250/2025,FALSE
27080605000196-1-000829/2025,TRUE
18348094000150-1-000031/2025,TRUE
75904524000106-1-000325/2025,TRUE
17754177000186-1-000107/2025,TRUE
43465459000173-1-001190/2025,TRUE
10785318000189-1-000005/2025,TRUE
15126437000305-1-002023/2025,TRUE
46374500000194-1-009303/2025,FALSE
76017474000108-1-000067/2025,TRUE
15180714000104-1-000190/2025,TRUE
11248285000109-1-000007/2025,TRUE
76416866000140-1-000129/2025,TRUE
20834317000130-1-000022/2025,TRUE
12474705000120-1-000321/2025,TRUE
05816630000152-1-008153/2025,TRUE
01597627000134-1-000038/2025,TRUE
13654439000180-1-000010/2025,TRUE
13117320000178-1-000065/2025,TRUE
46374500000194-1-007802/2025,FALSE
27080605000196-1-000823/2025,TRUE
11368966000100-1-000055/2025,FALSE
67662452000100-1-000039/2025,TRUE
13100995000104-1-000034/2025,TRUE
22679153000140-1-000029/2025,TRUE
63787071000104-1-000116/2025,TRUE
04092680000171-1-000131/2025,TRUE
76416866000140-1-000110/2025,TRUE
05461142000170-1-000064/2025,TRUE
00394429000100-1-001789/2025,TRUE
96291141000180-1-004700/2025,FALSE
20101246000167-1-000036/2025,TRUE
18188227000178-1-000002/2024,TRUE
88585518000185-1-000815/2025,FALSE
18188227000178-1-000035/2024,FALSE
08737785000191-1-000013/2025,TRUE
08349102000129-1-000129/2025,FALSE
46319000000150-1-000297/2025,TRUE
04632212000142-1-000118/2025,TRUE
46374500000194-1-008437/2025,FALSE
03930106000182-1-000292/2025,TRUE
01558070000122-1-000149/2025,FALSE
42498600000171-1-005074/2025,FALSE
87890992000158-1-000996/2025,TRUE
12262739000150-1-000046/2025,TRUE
03930106000182-1-000304/2025,TRUE
46374500000194-1-008745/2025,FALSE
46374500000194-1-008763/2025,FALSE
76205962000149-1-000082/2025,FALSE
46374500000194-1-008752/2025,FALSE
46374500000194-1-009154/2025,FALSE
46374500000194-1-009162/2025,FALSE
27167345000190-1-000032/2025,FALSE
46374500000194-1-008866/2025,FALSE
03173317000118-1-000130/2025,TRUE
10358190000177-1-000287/2025,FALSE
10572022000180-1-000838/2025,TRUE
11336672000199-1-000031/2024,TRUE
33781055000135-1-001332/2025,TRUE
75730994000109-1-000037/2025,TRUE
15024045000173-1-000037/2025,TRUE
88254909000117-1-001485/2025,TRUE
14770466000180-1-000019/2025,TRUE
11770182000104-1-000043/2025,TRUE
64037815000128-1-000371/2025,TRUE
63025530000104-1-003522/2025,TRUE
16870974000166-1-000130/2025,TRUE
04532057000192-1-000024/2025,TRUE
46374500000194-1-008431/2025,FALSE
15126437000143-1-000676/2025,TRUE
76288760000108-1-000399/2025,TRUE
87890992000158-1-000997/2025,TRUE
08148553000106-1-000044/2025,TRUE
19279827000104-1-000179/2025,FALSE
49868348000194-1-000038/2024,FALSE
00394700000108-1-000371/2025,TRUE
88577416000118-1-000079/2025,TRUE
88585518000185-1-000692/2025,TRUE
40637159000136-1-000136/2025,FALSE
11447284000185-1-000043/2025,TRUE
49868348000194-1-000018/2025,TRUE
03408911000140-1-000073/2024,TRUE
01612355000102-1-000065/2025,TRUE
17112061000143-1-000019/2025,TRUE
16695025000197-1-000797/2025,FALSE
05802877000110-1-000140/2025,TRUE
45355914000103-1-000079/2025,FALSE
04158995000174-1-000200/2025,TRUE
08999682000108-1-000027/2025,TRUE
15126437000305-1-002758/2025,TRUE
13864377000130-1-001616/2025,TRUE
13864377000130-1-001618/2025,TRUE
46634564000187-1-000626/2025,TRUE
11840546000177-1-000022/2025,FALSE
46634465000103-1-000027/2025,TRUE
46200846000176-1-008910/2024,TRUE
46200846000176-1-008911/2024,TRUE
46200846000176-1-008914/2024,TRUE
78101821000101-1-000123/2025,TRUE
90256652000184-1-000206/2025,TRUE
82916818000113-1-000009/2023,TRUE
87613220000179-1-000093/2025,TRUE
46137410000180-1-000709/2025,TRUE
07954480000179-1-015230/2025,TRUE
88775390000112-1-000250/2025,TRUE
03107539000132-1-000164/2025,TRUE
07954480000179-1-016033/2025,TRUE
46374500000194-1-011491/2024,FALSE
46374500000194-1-008458/2025,FALSE
33840043000134-1-000046/2025,FALSE
01601856000185-1-000376/2025,TRUE
18316174000123-1-000018/2025,TRUE
03485324000155-1-000038/2025,FALSE
00394544000185-1-002396/2025,TRUE
46854998000192-1-000561/2025,FALSE
00394452000103-1-020300/2025,TRUE
27189505000798-1-000179/2025,TRUE
76282656000106-1-000425/2025,TRUE
10648539000105-1-000246/2025,TRUE
12200168000120-1-000234/2025,TRUE
46374500000194-1-009901/2025,FALSE
08597121000174-1-000702/2025,TRUE
46374500000194-1-009907/2025,FALSE
46374500000194-1-009916/2025,FALSE
29427465000105-1-000051/2025,TRUE
46374500000194-1-009930/2025,FALSE
46374500000194-1-009931/2025,FALSE
07954480000179-1-016030/2025,TRUE
27470897000173-1-000041/2025,TRUE
51885242000140-1-000821/2025,FALSE
47970769000104-1-000200/2025,TRUE
47970769000104-1-000131/2025,TRUE
46374500000194-1-009322/2025,FALSE
18668376000134-1-000123/2025,TRUE
01612370000142-1-000121/2025,TRUE
76205814000124-1-000224/2025,TRUE
83028639000102-1-000094/2025,FALSE
01067925000112-1-000060/2025,TRUE
13128798001094-1-000388/2025,TRUE
11228564000100-1-000080/2025,FALSE
11228564000100-1-000082/2025,FALSE
88585518000185-1-000662/2025,FALSE
24082016000159-1-000478/2025,TRUE
24082016000159-1-000480/2025,TRUE
13128798001094-1-000387/2025,TRUE
95543427000142-1-000101/2025,FALSE
26115212000108-1-000010/2025,FALSE
16692121000181-1-000218/2025,FALSE
15126437000305-1-002846/2025,TRUE
00394452000103-1-019568/2025,TRUE
25944455000196-1-000112/2025,FALSE
95591764000105-1-000422/2025,TRUE
76970318000167-1-000070/2025,TRUE
42498600000171-1-005091/2025,TRUE
83102541000158-1-000021/2025,TRUE
42498600000171-1-005094/2025,TRUE
87958625000149-1-000513/2025,TRUE
08146425000115-1-000079/2025,TRUE
15126437000305-1-002361/2025,TRUE
36975571000199-1-000522/2025,TRUE
10091544000160-1-000055/2025,FALSE
11924138000101-1-001183/2025,TRUE
11770182000104-1-000036/2025,TRUE
03343118000100-1-000091/2025,TRUE
41090291000133-1-000224/2025,TRUE
76416940000128-1-000226/2025,TRUE
76404136000129-1-000037/2025,FALSE
09509569000151-1-000072/2025,TRUE
46374500000194-1-007123/2025,FALSE
03162047000140-1-000097/2025,TRUE
15126437000305-1-002871/2025,TRUE
13792329000184-1-000186/2025,TRUE
78680337000184-1-000276/2025,TRUE
27189505000798-1-000155/2025,TRUE
11152150000137-1-000367/2025,TRUE
22981153000108-1-000015/2025,TRUE
10907425000132-1-000026/2025,TRUE
63025530000104-1-004080/2025,TRUE
12247268000101-1-000027/2025,TRUE
02215275000178-1-000851/2025,TRUE
60448040000122-1-000737/2025,TRUE
12356879000198-1-000126/2025,TRUE
60448040000122-1-000759/2025,TRUE
46137410000180-1-000801/2025,TRUE
11336672000199-1-000079/2025,TRUE
92963560000160-1-000533/2025,TRUE
15126437000305-1-002359/2025,TRUE
01613167000190-1-000211/2025,TRUE
03501509000106-1-000026/2025,TRUE
11432780000165-1-000049/2025,FALSE
11432780000165-1-000053/2025,FALSE
01367853000129-1-000047/2025,TRUE
07954480000179-1-013200/2025,FALSE
09509569000151-1-000128/2024,TRUE
46377800000127-1-004318/2025,TRUE
15126437000305-1-001826/2025,TRUE
46374500000194-1-009057/2025,FALSE
21744847000150-1-002336/2025,TRUE
11097243000106-1-000027/2025,TRUE
10377679000196-1-000034/2023,FALSE
07272636000131-1-000109/2025,TRUE
07424905000138-1-000464/2024,TRUE
17138140000123-1-000193/2025,FALSE
03184066000177-1-000131/2025,TRUE
46362661000168-1-001078/2024,TRUE
17503475000101-1-000063/2025,FALSE
07424905000138-1-000490/2024,TRUE
25053117000164-1-000185/2025,TRUE
00394452000103-1-010890/2025,TRUE
46374500000194-1-007860/2025,FALSE
33781055000135-1-001299/2025,TRUE
27080605000196-1-000950/2025,TRUE
75377200000167-1-000093/2025,FALSE
18629840000183-1-000102/2025,TRUE
11022597001244-1-000106/2025,TRUE
01610390000184-1-000099/2025,TRUE
04213779000184-1-000369/2025,TRUE
56024581000156-1-000161/2025,TRUE
56024581000156-1-000274/2025,TRUE
56024581000156-1-000219/2025,TRUE
26981455000129-1-000189/2025,TRUE
01254422000156-1-000109/2025,TRUE
19875046000182-1-000125/2025,TRUE
46522959000198-1-000135/2025,TRUE
87862397000109-1-000890/2025,TRUE
46634101000115-1-000414/2025,TRUE
17005216000142-1-000024/2025,TRUE
02715882000105-1-000096/2025,TRUE
46634044000174-1-000322/2025,TRUE
02715882000105-1-000092/2025,TRUE
10593919000190-1-000118/2025,TRUE
05461142000170-1-000095/2025,TRUE
17503475000101-1-000135/2025,FALSE
21040001000130-1-000150/2025,TRUE
22112109000153-1-000093/2025,TRUE
76416866000140-1-000194/2025,TRUE
36507127000149-1-000176/2025,TRUE
03277610000125-1-000038/2025,TRUE
07598634000137-1-000012/2025,TRUE
20356739000148-1-000108/2025,TRUE
08096372000175-1-000071/2025,FALSE
15024037000127-1-000072/2025,TRUE
96291141000180-1-004268/2025,TRUE
88572748000100-1-000391/2025,TRUE
46374500000194-1-009054/2025,FALSE
07424905000138-1-000460/2024,TRUE
26461699000180-1-000283/2025,TRUE
46374500000194-1-009156/2025,FALSE
15126437000305-1-002585/2025,TRUE
45307980000108-1-000193/2025,TRUE
87613477000120-1-000761/2025,TRUE
11350044000168-1-000012/2025,TRUE
18316281000151-1-000001/2024,TRUE
11335591000174-1-000045/2025,TRUE
87958625000149-1-000593/2025,TRUE
46374500000194-1-008188/2025,FALSE
03501509000106-1-000094/2025,TRUE
95422846000126-1-000189/2025,FALSE
60747318000162-1-001298/2025,TRUE
60747318000162-1-001268/2025,TRUE
60747318000162-1-001273/2025,TRUE
60747318000162-1-001327/2025,TRUE
60747318000162-1-001326/2025,TRUE
60747318000162-1-001325/2025,TRUE
17900473000148-1-000017/2025,TRUE
46578514000120-1-000279/2025,TRUE
08595187000125-1-000021/2025,TRUE
46578514000120-1-000277/2025,TRUE
95587770000199-1-000081/2025,TRUE
01609408000128-1-000124/2025,TRUE
18715490000178-1-000208/2025,TRUE
46374500000194-1-008331/2025,FALSE
46374500000194-1-007886/2025,FALSE
53300356000107-1-000190/2025,TRUE
56023443000152-1-000740/2025,TRUE
89658025000190-1-000100/2025,FALSE
87612826000190-1-000557/2025,TRUE
88861448000140-1-000721/2025,TRUE
08942211000155-1-000044/2025,FALSE
92787118000120-1-000322/2025,TRUE
92787118000120-1-000324/2025,TRUE
18449132000160-1-000098/2025,TRUE
01409580000138-1-002654/2025,FALSE
46374500000194-1-009965/2025,FALSE
10767239000145-1-000103/2025,TRUE
06307102000130-1-000887/2025,TRUE
00509018000113-1-002778/2025,TRUE
60747318000162-1-001459/2025,TRUE
46374500000194-1-009971/2025,FALSE
08241754000145-1-000340/2025,TRUE
46374500000194-1-009973/2025,FALSE
46374500000194-1-009974/2025,FALSE
00394544000185-1-002411/2025,TRUE
46374500000194-1-009976/2025,FALSE
27080605000358-1-000061/2025,TRUE
27080605000196-1-001098/2025,TRUE
46374500000194-1-009988/2025,FALSE
15126437000305-1-003114/2025,TRUE
46374500000194-1-009995/2025,FALSE
46374500000194-1-010003/2025,FALSE
46374500000194-1-010004/2025,FALSE
46068425000133-1-002483/2025,TRUE
04371703000187-1-000012/2025,TRUE
27080605000196-1-001100/2025,TRUE
03747649000169-1-000008/2025,TRUE
12474705000120-1-000377/2025,TRUE
10572022000180-1-000967/2025,TRUE
46374500000194-1-009812/2025,FALSE
01609497000102-1-000026/2025,TRUE
18668368000198-1-000147/2025,FALSE
88254909000117-1-001504/2025,TRUE
44518371000135-1-000126/2025,TRUE
76208867000107-1-000302/2025,TRUE
45735552000186-1-000163/2025,TRUE
11295419000134-1-000023/2025,TRUE
88775390000112-1-000380/2025,TRUE
95423000000100-1-000315/2025,TRUE
46341038000129-1-000305/2025,TRUE
11452644000137-1-000003/2025,TRUE
17914128000163-1-000109/2025,TRUE
18591149000158-1-000100/2025,TRUE
58200015000183-1-000653/2025,FALSE
58200015000183-1-000196/2025,TRUE
13682398000135-1-000072/2025,TRUE
13850342000142-1-000127/2025,TRUE
03434792000109-1-000114/2025,TRUE
18682930000138-1-000113/2025,TRUE
09159666000161-1-000259/2025,FALSE
13850342000142-1-000128/2025,TRUE
75658377000131-1-000128/2025,TRUE
18295329000192-1-000120/2025,FALSE
07683188000169-1-000113/2025,FALSE
14147896000140-1-000049/2025,TRUE
45358249000101-1-001469/2025,TRUE
57266025000159-1-000021/2025,TRUE
45122603000102-1-000691/2025,TRUE
08288700000135-1-000010/2025,TRUE
10572022000180-1-000451/2025,TRUE
03239019000183-1-000115/2025,TRUE
08241754000145-1-000312/2025,TRUE
28645794000160-1-000078/2025,TRUE
25141524000123-1-000092/2025,FALSE
45728326000178-1-000056/2025,TRUE
76105618000188-1-000439/2025,TRUE
46634044000174-1-000325/2025,TRUE
13227263000180-1-000006/2025,TRUE
76105618000188-1-000489/2025,TRUE
76105618000188-1-000423/2025,TRUE
46634044000174-1-000324/2025,TRUE
46374500000194-1-008993/2025,FALSE
11049822000183-1-000009/2025,FALSE
00136858000188-1-000216/2025,TRUE
00394452000103-1-018688/2025,TRUE
46582185000190-1-000014/2025,TRUE
46248837000155-1-000072/2025,TRUE
01409580000138-1-001710/2025,FALSE
46425229000179-1-000032/2025,TRUE
13864377000130-1-001607/2025,TRUE
46374500000194-1-008868/2025,FALSE
46374500000194-1-008809/2025,FALSE
13864377000130-1-001561/2025,TRUE
53221701000117-1-000071/2025,TRUE
11073548000188-1-000047/2025,TRUE
07356999000155-1-000097/2025,TRUE
07954480000179-1-009996/2025,TRUE
45751435000106-1-000275/2025,TRUE
46319000000150-1-000305/2025,TRUE
15126437000305-1-002379/2025,TRUE
29138344000143-1-000138/2025,TRUE
08241754010299-1-000035/2025,FALSE
07000300000110-1-000101/2025,TRUE
25970260000110-1-000044/2025,TRUE
07000300000110-1-000102/2025,TRUE
04092672000125-1-000223/2025,TRUE
11502951000185-1-000033/2025,TRUE
05802877000110-1-000141/2025,TRUE
12998458000160-1-000858/2025,TRUE
01210830000106-1-000054/2025,FALSE
88597984000180-1-000054/2025,TRUE
04477634000190-1-000024/2025,TRUE
14197768000101-1-000022/2025,TRUE
24651234000167-1-000139/2025,TRUE
84263862000105-1-000007/2025,TRUE
01612509000158-1-000300/2024,TRUE
17914128000163-1-000119/2025,TRUE
00394452000103-1-017759/2025,TRUE
88597984000180-1-000055/2025,TRUE
78640489000153-1-000567/2025,FALSE
46374500000194-1-009256/2025,FALSE
84263862000105-1-000005/2025,TRUE
46374500000194-1-008728/2025,FALSE
15126437000305-1-001392/2025,TRUE
12474705000120-1-000354/2025,TRUE
44723674000190-1-001017/2025,TRUE
46374500000194-1-009240/2025,FALSE
46374500000194-1-009055/2025,FALSE
46374500000194-1-009230/2025,FALSE
41090291000133-1-000235/2025,TRUE
46374500000194-1-008951/2025,FALSE
46374500000194-1-009099/2025,FALSE
12474705000120-1-000356/2025,TRUE
31726490000131-1-000017/2025,FALSE
12474705000120-1-000348/2025,TRUE
08095283000104-1-000180/2025,TRUE
87958625000149-1-000539/2025,TRUE
13827035000140-1-000087/2025,FALSE
46634424000109-1-000081/2025,TRUE
15389596000130-1-000138/2025,TRUE
18137943000126-1-000106/2025,TRUE
15023930000138-1-000103/2025,TRUE
13835558000309-1-000022/2025,TRUE
03239076000162-1-000204/2025,TRUE
11800731000138-1-000166/2025,TRUE
46319000000150-1-000135/2025,TRUE
46634390000152-1-000197/2025,TRUE
87958625000149-1-000554/2025,TRUE
27080605000196-1-000865/2025,TRUE
87958625000149-1-000514/2025,TRUE
18008896000110-1-000093/2025,TRUE
46374500000194-1-007933/2025,FALSE
87958625000149-1-000512/2025,TRUE
46374500000194-1-008606/2025,TRUE
46374500000194-1-008669/2025,TRUE
87958625000149-1-000538/2025,TRUE
27080605000196-1-000840/2025,TRUE
87613659000100-1-000339/2025,TRUE
13894902000160-1-000049/2025,TRUE
07954480000179-1-021059/2025,TRUE
07954480000179-1-021061/2025,TRUE
08597121000174-1-000705/2025,TRUE
02973240000106-1-000069/2025,TRUE
00394452000103-1-020464/2025,TRUE
00394544000185-1-002424/2025,TRUE
10763998000130-1-000132/2025,TRUE
08597121000174-1-000706/2025,TRUE
00394429000100-1-002923/2025,TRUE
08597121000174-1-000707/2025,TRUE
00394452000103-1-020466/2025,TRUE
46374500000194-1-010031/2025,FALSE
46374500000194-1-010032/2025,FALSE
27080605000196-1-001105/2025,TRUE
11415374000194-1-000007/2025,TRUE
46374500000194-1-010038/2025,FALSE
10572022000180-1-000973/2025,TRUE
27080605000196-1-001106/2025,TRUE
07424905000138-1-000526/2024,TRUE
00394544000185-1-002432/2025,TRUE
07424905000138-1-000528/2024,TRUE
18243295000192-1-000078/2025,FALSE
46374500000194-1-010053/2025,FALSE
02451938000153-1-000317/2025,TRUE
00394544000185-1-002437/2025,TRUE
07424905000138-1-000529/2024,TRUE
46374500000194-1-010056/2025,FALSE
44435121000131-1-000042/2025,TRUE
08109126000100-1-000211/2025,TRUE
46374500000194-1-010058/2025,FALSE
04012548000102-1-000032/2025,TRUE
08241754000145-1-000280/2025,TRUE
06307102000130-1-000849/2025,TRUE
07954480000179-1-019188/2025,TRUE
76282672000107-1-000079/2025,TRUE
46374500000194-1-009900/2025,FALSE
46374500000194-1-007173/2025,TRUE
09090689000167-1-000099/2025,FALSE
51885242000140-1-000741/2025,FALSE
45547403000193-1-000173/2025,TRUE
87958658000199-1-000195/2025,TRUE
01613765000160-1-000162/2025,TRUE
11022597001244-1-000096/2025,TRUE
73966913000130-1-000083/2025,TRUE
12367892000142-1-000195/2025,TRUE
76460526000116-1-000144/2025,FALSE
46374500000194-1-009522/2025,FALSE
46374500000194-1-009523/2025,FALSE
60448040000122-1-000807/2025,TRUE
60448040000122-1-000808/2025,TRUE
76206606000140-1-000437/2025,TRUE
46374500000194-1-008487/2025,FALSE
56089790000188-1-000242/2025,FALSE
12474705000120-1-000340/2025,TRUE
45671120000159-1-000200/2025,TRUE
01224716000135-1-000084/2025,TRUE
12250908000132-1-000030/2025,TRUE
75449579000173-1-000104/2025,TRUE
46374500000194-1-009135/2025,FALSE
01614225000109-1-000283/2025,TRUE
08761140000194-1-000048/2025,TRUE
00394452000103-1-015909/2025,TRUE
76381854000127-1-000110/2025,FALSE
01215474000113-1-000237/2025,TRUE
87958625000149-1-000543/2025,TRUE
15126437000143-1-000275/2025,TRUE
46374500000194-1-008223/2025,TRUE
46429379000150-1-000201/2025,TRUE
18241372000175-1-000339/2025,FALSE
46710422000151-1-001494/2025,TRUE
87958625000149-1-000540/2025,TRUE
46374500000194-1-008374/2025,FALSE
03930106000182-1-000370/2025,TRUE
33781055000135-1-001649/2025,TRUE
87958625000149-1-000519/2025,TRUE
18428839000190-1-000257/2025,TRUE
18428839000190-1-000256/2025,FALSE
46634523000190-1-000242/2025,FALSE
27080605000196-1-001049/2025,TRUE
46374500000194-1-009504/2025,TRUE
17952508000192-1-000093/2025,TRUE
13128798001094-1-000189/2025,TRUE
87958625000149-1-000536/2025,TRUE
01602022000194-1-000455/2025,TRUE
46374500000194-1-009552/2025,FALSE
45290418000119-1-000046/2025,FALSE
03347101000121-1-000172/2025,TRUE
44723740000121-1-000042/2025,TRUE
80869886000143-1-000052/2025,TRUE
13128798001094-1-000184/2024,TRUE
44723740000121-1-000043/2025,TRUE
12640342000155-1-000033/2025,TRUE
28576080000147-1-000053/2025,TRUE
60448040000122-1-000684/2025,TRUE
13098181000182-1-000192/2025,TRUE
46374500000194-1-008739/2025,FALSE
88488366000100-1-000353/2025,TRUE
87958625000149-1-000499/2025,TRUE
18409219000104-1-000093/2025,TRUE
45767829000152-1-000112/2025,TRUE
87612917000125-1-000057/2025,TRUE
12474705000120-1-000347/2025,TRUE
07954480000179-1-021135/2025,TRUE
08885100000154-1-000201/2025,FALSE
