codigo_pdm,nome_pdm,codigo_br,nome_item
18123,Solução Cardioplégica,459688,"459688 - Solução Cardioplégica, Tipo:Sanguínea, Composição:Conjunto Completo, Componentes:1º Ác Cítrico, Glicose, Na3c6h5o7, Kcl, Mgso4, Composição 2º Frasco:2º Glutamato, Aspartato, Composição 3º Frasco:3º Nahco3, Composição 4º Frasco:4º Papaverina, Concentração:132 Mg + 441 Mg + 396 Mg + 15-50 Meq + 8 MEQ, Concentração 1:30 Mmol + 30 Mmol + 8-15 Meq + 4 MG/ML, Características Adicionais:Manipulado"
18123,Solução Cardioplégica,449575,"449575 - Solução Cardioplégica, Tipo:Cristaloide, St Thomas Ii, Componentes:Nacl, Kcl, Mgcl, Cacl, Nahco3, Concentração:110 Meq/L + 16 Meq/L + 32 Meq/L + 2,4 Meq/L + 10 MEQ/L, Características Adicionais:Formulação Especialmente Manipulada"
18123,Solução Cardioplégica,449576,"449576 - Solução Cardioplégica, Tipo:Sanguínea, Composição:3 Fr 40 Ml, Componentes:1º Ác Cítrico, Dextrose, Na3c6h5o7, Kcl, Mgso4, Composição 2º Frasco:2º Glutamato, Aspartato, Composição 3º Frasco:3º Nahco3, Composição 4º Frasco:4º Papaverina, Concentração:132 Mg + 441 Mg + 396 Mg + 15-50 Meq + 8 MEQ, Concentração 1:30 Mmol + 30 Mmol + 8-15 Meq + 4 MG/ML, Características Adicionais:Manipulado"
18134,Tecnécio,281526,"281526 - Tecnécio, Nome:Tecnecio 99m Tc - Sestamibi, Composição:Mistura P/ Preparação De Injeção, Apresentação:Liofilizada, Estéril, Apirogênica, Componentes:Tetrafluoroborato De Cobre(1) Tetracis (2-Metroxi-, Componente:Isobutil-Isonitrila) 1mg , Citrato De Sódio 2,6mg, Outros Componentes:Hidrocloreto De L-Cisteína 1mg, Manitol 20mg, Componentes Adicionais:Cloreto Estanoso- Mínimo De 0,025mg/Máximo 0,086mg"
18185,Gefitinibe,282040,"282040 - Gefitinibe, Concentração:250 MG"
18191,Exemestano,282151,"282151 - Exemestano, Concentração:25 MG"
18192,Tiotrópio Brometo,466366,"466366 - Tiotrópio Brometo, Composição:Associado Ao Olodaterol, Concentração:2,5 Mcg/Dose + 2,5 Mcg/Dose, Forma Farmacêutica:Solução P/ Inalação, Característica Adicional:Com Inalador"
18192,Tiotrópio Brometo,383660,"383660 - Tiotrópio Brometo, Composição:Sal Brometo, Concentração:2,5 Mcg/Dose, Forma Farmacêutica:Solução P/ Inalação, Característica Adicional:Com Inalador"
18192,Tiotrópio Brometo,342526,"342526 - Tiotrópio Brometo, Concentração:18 MCG, Forma Farmacêutica:Cápsula Pó P/ Inalação"
18192,Tiotrópio Brometo,282152,"282152 - Tiotrópio Brometo, Concentração:18 MCG, Apresentação:Cápsula Pó P/ Inalação, Com Inalador"
18213,Solução Salina Balanceada,394675,"394675 - Solução Salina Balanceada, Forma Farmacêutica:Solução Injetável Intra-Ocular, Características Adicionais:Em Sistema Fechado"
18221,Oxitetraciclina,282830,"282830 - Oxitetraciclina, Composição:Associada Com Hidrocortisona, Concentração:30mg + 10mg /G, Apresentação:Pomada"
18223,Óleo Vegetal Composto,282827,"282827 - Óleo Vegetal Composto, Composição:Ácido Erúcico + Ácido Oleico, Concentração:Na Proporção De 4:1, Tipo Uso:Uso Oral"
18226,Rosuvastatina,423916,"423916 - Rosuvastatina, Composição:Cálcica, Concentração:5 MG"
18226,Rosuvastatina,388392,"388392 - Rosuvastatina, Composição:Cálcica, Concentração:40 MG"
18226,Rosuvastatina,282882,"282882 - Rosuvastatina, Composição:Cálcica, Concentração:20 MG"
18226,Rosuvastatina,282881,"282881 - Rosuvastatina, Composição:Cálcica, Concentração:10 MG"
18239,Carvão Ativado,477319,"477319 - Carvão Ativado, Forma Farmacêutica:Em Pó, Características Adicionais:Formulação Especialmente Manipulada"
18239,Carvão Ativado,466302,"466302 - Carvão Ativado, Concentração:40 MG/ML, Forma Farmacêutica:Suspensão Injetável, Características Adicionais:Formulação Especialmente Manipulada"
18239,Carvão Ativado,446251,"446251 - Carvão Ativado, Forma Farmacêutica:Em Pó"
18239,Carvão Ativado,434505,"434505 - Carvão Ativado, Concentração:250 MG"
18239,Carvão Ativado,283061,"283061 - Carvão Ativado, Composição:Associado Com Levedo De Cerveja, Concentração:250mg + 250mg, Apresentação:Fórmula Especial Manipulada"
18216,Hidróxido De Magnésio,604747,"604747 - Hidróxido De Magnésio, Composição:Associado Ao Hidróxido De Alumínio E Simeticona, Concentraçao:200 Mg + 153 Mg + 25 MG, Forma Farmaceutica:Comprimido Mastigável"
18216,Hidróxido De Magnésio,431311,"431311 - Hidróxido De Magnésio, Composição:Associado Ao Hidróxido De Alumínio E Simeticona, Concentraçao:40 Mg + 37 Mg + 5 MG/ML, Forma Farmaceutica:Suspensão Oral"
18216,Hidróxido De Magnésio,397872,"397872 - Hidróxido De Magnésio, Concentraçao:85,5 MG/ML, Forma Farmaceutica:Suspensão Oral"
18216,Hidróxido De Magnésio,397871,"397871 - Hidróxido De Magnésio, Concentraçao:330 MG"
18216,Hidróxido De Magnésio,282714,"282714 - Hidróxido De Magnésio, Concentração:80 MG/ML, Apresentação:Suspensão Oral"
18233,Radiofármaco - Reagente,619994,"619994 - Radiofármaco - Reagente, Nome:99mtc, Composição:Pirofosfato Tetrassódico Decaidratado 20,12 Mg, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico"
18233,Radiofármaco - Reagente,451487,"451487 - Radiofármaco - Reagente, Nome:99mtc - Edda, Composição:Hidrazinonicotinamida-Tyr3-Octreotídeo (Hynic-Toc), Componentes Adicionais:Cloreto Estanoso, Tricina, Manitol E Ác. Ascórbico, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico, Características Adicionais:C/ Diluente Tampão"
18233,Radiofármaco - Reagente,417106,"417106 - Radiofármaco - Reagente, Nome:99mtc - Trodat-1, Composição:Sob Atmosfera De Nitrogênio, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico"
18233,Radiofármaco - Reagente,410713,"410713 - Radiofármaco - Reagente, Nome:99mtc - Mibi (Tetrafluorborato De Sódio (I), Composição:Tetracis(2-Metoxi-Isobutil-Isonitrila), Manitol, Componentes Adicionais:Cloreto Estanoso, Citrato Sódio,Clorid. Cisteína, Concentração Radioisótopo:1mg + 20mg + 0,1mg + 5mg + 1 MG, Forma Farmacêutica:Conjunto 05 Frascos C/ Componentes Liofilizados"
18233,Radiofármaco - Reagente,339592,"339592 - Radiofármaco - Reagente, Nome:99mtc - Mdp, Composição:Metilenodifosfonato De Sódio 5 Mg, Sncl2.2h2o 1 Mg, Componentes Adicionais:Ác.Ascórbico 0,1 Mg, Pirofosf.Sódio Decahidratado, Concentração Radioisótopo:20 MG, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico"
18233,Radiofármaco - Reagente,339591,"339591 - Radiofármaco - Reagente, Nome:99mtc - Ec, Composição:L-Etilenodicisteína 0,5 Mg, Sncl2.2h2o  0,3mg, Componentes Adicionais:Fosf.Sódio:Dibásico 10mg,Tribásico Dodecahidratado, Concentração Radioisótopo:0,3 MG, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico, Características Adicionais:C/ Diluente Tampão"
18233,Radiofármaco - Reagente,339587,"339587 - Radiofármaco - Reagente, Nome:99mtc - Dtpa, Composição:Ácido Dietilenotriaminopentacético 10mg, Componentes Adicionais:Sncl2.2h2o 1 Mg E Paba (Ác. Paraminobenzóico) 2 Mg, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico"
18233,Radiofármaco - Reagente,339586,"339586 - Radiofármaco - Reagente, Nome:99mtc - Dmsa, Composição:Ácido Dimercaptosuccínico 1mg, Componentes Adicionais:Ác. Ascórbico 0,7 Mg, Inositol 50 Mg, Sncl2.2h2o, Concentração Radioisótopo:0,44 MG, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico"
18233,Radiofármaco - Reagente,339576,"339576 - Radiofármaco - Reagente, Nome:99mtc - Ecd, Composição:Etilenodicisteina Dietil Éster 1mg, Componentes Adicionais:Sncl2.2h2o 0,125 Mg + Manitol 24 Mg + Edta, Concentração Radioisótopo:0,36 MG, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico, Características Adicionais:C/ Diluente Tampão"
18233,Radiofármaco - Reagente,339575,"339575 - Radiofármaco - Reagente, Nome:99mtc - Maa, Composição:Macroagregado De Soro Albumina Humano 2,2 Mg, Componentes Adicionais:Ác.Ascórbico 4,6mg, Glicose 18,7mg, Nacl 8,1g, Concentração Radioisótopo:Acetato De Sódio 22mg E Sncl2. 2h2o  0,22 MG, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico"
18233,Radiofármaco - Reagente,283047,"283047 - Radiofármaco - Reagente, Nome:99mtc - Fitato, Composição:Fitato De Sódio 20mg, Componentes Adicionais:Sncl2.2h2o, Concentração Radioisótopo:1 MG, Apresentação:Liofilizado, Estéril, Apirógeno"
