codigo_item,caracteristicas_ocds
621834,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral - Gotas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""7 MG/ML""}]"
607789,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico; O Inositol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MCG + 2 G""}]"
486859,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico; Ferro, Vit B""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG + 41.66 MG + 15 MCG""}]"
480359,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico; O Ferro Aminoácido Quelato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG + 15 MG/ML""}]"
467580,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG""}]"
466952,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/ML""}]"
448601,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico; O Ferro""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG + 30 MG""}]"
436731,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG""}]"
435720,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico; O Acetato De Dextroalfatocoferol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""400 MCG + 10 MG""}]"
434128,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico; O Acetato De Racealfatocoferol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""800 MCG + 20 MG""}]"
421665,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral - Gotas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico; O Ferro Aminoácido Quelato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.2 MG + 30 MG/ML""}]"
393804,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oral - Gotas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico; O Ferro Aminoácido Quelato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.2 MG + 250 MG/ML""}]"
393803,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral - Gotas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG/ML""}]"
393800,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.4 MG/ML""}]"
278489,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral - Gotas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.2 MG/ML""}]"
267503,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
402117,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Peróxido De Hidrogênio (Água Oxigenada)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40""}]"
317007,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Peróxido De Hidrogênio (Água Oxigenada)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200""}]"
301594,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Peróxido De Hidrogênio (Água Oxigenada)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""90""}]"
278441,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Peróxido De Hidrogênio (Água Oxigenada)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""30 Volumes""}]"
278440,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Peróxido De Hidrogênio (Água Oxigenada)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 Volumes""}]"
277319,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Peróxido De Hidrogênio (Água Oxigenada)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 Volumes""}]"
271748,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Benciclano""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG""}]"
271747,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Benciclano""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
409539,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Benznidazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""12.5 MG""}]"
268953,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Benznidazol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
308729,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Desintegração Lenta""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bezafibrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""400 MG""}]"
267077,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bezafibrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG""}]"
628717,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó Efervescente""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio; Ácido Cítrico, Carbonato Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2.15 G + 2.15 G + 0.5 G""}]"
617051,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""650 G""}]"
617050,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""900 G""}]"
469047,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
465021,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
461111,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Uso Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.084""}]"
458253,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.05""}]"
456799,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Tópica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.4""}]"
394088,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema fechado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.084""}]"
347980,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Aquosa Tópica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.02""}]"
343575,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó Efervescente""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio; Ácido Cítrico, Carbonato Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""462 MG + 90 MG + 438 MG/G""}]"
340347,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó Efervescente""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio; Ácido Cítrico, Carbonato Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2.3 G + 2.2 G + 0.5 G""}]"
334369,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 G""}]"
300253,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó Efervescente""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio; Ácido Cítrico, Sulfato Magnésio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""456 MG + 367 MG + 176.5 MG/G""}]"
276097,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1""}]"
271052,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""}]"
268222,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bicarbonato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.084""}]"
465010,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Loção""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Valerato, Uréia, Ácido Salicílico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.001 + 0.1 + 0.03""}]"
465009,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Loção""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Valerato, Uréia""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.001 + 0.1""}]"
449186,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Dipropionato, Cetoconazol, Neomicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG/G + 20 MG/G + 1.5 MG/G""}]"
449185,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Dipropionato, Cetoconazol, Neomicina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG/G + 20 MG/G + 1.5 MG/G""}]"
448606,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Loção""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Valerato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/G""}]"
448605,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Loção Capilar""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Valerato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/G""}]"
448604,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Valerato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/G""}]"
448603,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Valerato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/G""}]"
448602,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oto-Oftálmica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Fosfato Dissódico, Gentamicina Sulfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/ML + 3 MG/ML""}]"
403991,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Tópica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Sal Dipropionato, Ácido Salicílico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.64 MG + 20 MG/ML""}]"
396555,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Elixir""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1 MG/ML""}]"
393956,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Sal Valerato, Neomicina Sulfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG + 5 MG/G""}]"
385446,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral - Gotas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG/ML""}]"
385436,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG""}]"
385435,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG""}]"
318309,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Ácido Salicílico, Dipropionato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG + 30 MG/G""}]"
308072,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Neomicina Sulfato, Valerato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG + 5 MG/G""}]"
284114,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Cetoconazol, Dipropionato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG + 20 MG/G""}]"
284113,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Cetoconazol, Dipropionato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG + 20 MG/G""}]"
282149,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Fosfato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""4 MG/ML""}]"
272898,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Dexclorfeniramina Maleato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.25 MG + 2 MG""}]"
270603,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Gentamicina, Clioquinol, Tolnaftato, Valerato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG + 1 MG + 10 MG + 10 MG/G""}]"
270602,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Gentamicina, Clioquinol, Tolnaftato, Valerato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG + 1 MG + 10 MG + 10 MG/G""}]"
270597,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Betametasona Fosfato, Acetato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3 MG + 3 MG/ML""}]"
270596,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Betametasona; Gentamicina Sulfato, Dipropionato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG + 1 MG/G""}]"
